EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
40.259,27.383,30.331,32.343,27.492,25.688,28.981,23.546,-0.076,0.939,-0.322,6.744,3.204,2.258,60.000,237358.000,1.000
37.985,32.751,33.188,31.584,25.738,24.900,26.172,24.542,-0.076,0.941,-0.322,7.019,3.662,1.984,60.000,237359.000,1.000
27.646,37.272,28.614,19.132,15.240,16.795,13.395,18.908,-0.073,0.947,-0.322,6.989,4.059,1.648,60.000,237360.000,1.000
19.529,29.113,18.745,9.469,6.587,8.504,6.095,11.415,-0.073,0.947,-0.323,7.050,4.517,1.343,60.000,237361.000,1.000
20.108,13.622,12.120,11.067,7.158,7.231,11.304,8.355,-0.074,0.945,-0.322,6.958,5.066,1.099,60.000,237362.000,1.000
23.674,7.009,12.472,15.137,11.379,10.798,18.092,9.199,-0.074,0.943,-0.324,6.897,5.859,0.610,60.000,237363.000,1.000
20.961,14.547,14.357,9.057,8.996,11.006,13.215,8.078,-0.076,0.943,-0.324,6.897,6.256,0.183,60.000,237364.000,1.000
12.761,23.422,11.548,-4.353,-0.100,5.255,0.212,2.805,-0.074,0.943,-0.324,6.989,6.744,-0.031,60.000,237365.000,1.000
9.220,20.061,6.089,-9.427,-5.345,0.221,-4.852,-1.549,-0.075,0.946,-0.325,7.172,7.233,-0.275,60.000,237366.000,1.000
15.629,8.214,5.398,0.979,-0.133,2.470,4.617,0.471,-0.075,0.948,-0.322,7.233,7.629,-0.488,60.000,237367.000,1.000
24.718,3.428,11.708,15.181,8.893,9.175,16.451,7.152,-0.076,0.948,-0.323,7.263,8.057,-0.732,60.000,237368.000,1.000
26.483,12.024,18.807,17.998,11.084,12.145,16.359,11.887,-0.079,0.949,-0.324,7.202,8.484,-0.885,60.000,237369.000,1.000
21.820,23.054,20.443,10.686,6.610,9.483,7.564,11.919,-0.081,0.948,-0.327,7.263,8.881,-1.068,60.000,237370.000,1.000
20.654,23.301,18.313,8.011,5.745,7.989,5.861,11.325,-0.084,0.951,-0.323,7.202,9.125,-1.160,60.000,237371.000,1.000
27.298,14.749,18.723,16.878,13.691,13.002,16.934,14.477,-0.085,0.952,-0.323,7.324,9.460,-1.221,60.000,237372.000,1.000
33.901,11.115,23.093,26.383,22.492,20.319,27.724,19.331,-0.085,0.953,-0.326,7.233,9.766,-1.221,60.000,237373.000,1.000
31.079,18.334,25.544,22.987,21.416,21.475,23.945,19.900,-0.089,0.952,-0.324,7.233,10.010,-1.282,60.000,237374.000,1.000
20.930,26.083,20.956,9.777,11.534,15.090,9.601,14.720,-0.090,0.953,-0.327,7.202,10.254,-1.404,60.000,237375.000,1.000
14.440,22.216,12.402,2.803,4.472,8.825,1.676,9.352,-0.092,0.953,-0.327,7.172,10.284,-1.343,60.000,237376.000,1.000
16.827,10.183,7.578,9.114,7.008,9.301,7.296,8.876,-0.094,0.954,-0.326,7.172,10.406,-1.282,60.000,237377.000,1.000
20.818,4.765,8.867,17.083,12.448,13.469,14.635,10.865,-0.093,0.955,-0.325,7.019,10.468,-1.160,60.000,237378.000,1.000
16.925,11.453,10.421,12.494,10.263,12.925,9.736,8.810,-0.093,0.957,-0.327,6.805,10.712,-1.068,60.000,237379.000,1.000
6.855,18.696,6.533,-1.753,0.905,5.679,-3.887,1.439,-0.096,0.959,-0.330,6.653,10.773,-1.068,60.000,237380.000,1.000
1.783,14.393,0.078,-9.066,-4.308,-0.465,-9.709,-4.602,-0.098,0.960,-0.331,6.470,10.834,-1.129,60.000,237381.000,1.000
7.452,3.203,-0.977,-1.147,1.566,1.883,-0.750,-2.734,-0.097,0.960,-0.333,6.195,10.895,-1.160,60.000,237382.000,1.000
16.200,0.056,5.296,10.940,11.295,9.449,10.633,4.951,-0.099,0.958,-0.330,6.073,10.895,-1.038,60.000,237383.000,1.000
16.880,8.966,11.392,11.554,12.748,12.265,9.303,9.855,-0.103,0.958,-0.330,5.890,10.925,-0.854,60.000,237384.000,1.000
9.204,16.894,9.770,1.009,4.753,6.721,-2.470,7.160,-0.104,0.958,-0.330,5.707,10.895,-0.732,60.000,237385.000,1.000
3.320,11.555,2.589,-5.759,-1.904,0.013,-8.740,1.045,-0.104,0.956,-0.331,5.524,10.803,-0.793,60.000,237386.000,1.000
5.642,-1.332,-1.316,-0.044,0.587,0.168,-2.044,-1.544,-0.103,0.953,-0.332,5.371,10.681,-0.732,60.000,237387.000,1.000
10.485,-5.446,1.783,8.895,6.695,5.346,6.525,0.030,-0.103,0.949,-0.332,5.188,10.620,-0.763,60.000,237388.000,1.000
8.940,4.141,6.034,7.316,5.851,6.929,3.056,0.426,-0.103,0.948,-0.334,5.127,10.620,-0.763,60.000,237389.000,1.000
2.076,14.248,4.565,-3.221,-2.509,1.578,-9.676,-3.009,-0.103,0.949,-0.335,4.974,10.498,-0.916,60.000,237390.000,1.000
-0.509,11.031,-1.214,-7.798,-8.395,-4.722,-16.212,-6.184,-0.102,0.948,-0.340,4.913,10.254,-0.946,60.000,237391.000,1.000
5.489,-1.833,-4.062,0.914,-5.601,-5.631,-10.131,-4.457,-0.102,0.947,-0.336,4.883,10.162,-0.916,60.000,237392.000,1.000
12.393,-8.783,-1.357,11.862,-0.669,-3.549,-3.044,0.081,-0.105,0.943,-0.342,4.700,10.040,-0.946,60.000,237393.000,1.000
10.203,-4.200,0.820,9.909,-4.073,-6.310,-8.395,0.637,-0.101,0.928,-0.345,4.669,9.888,-1.068,60.000,237394.000,1.000
-0.118,0.074,-4.004,-4.018,-15.550,-15.823,-22.453,-5.319,-0.101,0.918,-0.337,4.944,9.735,-1.129,60.000,237395.000,1.000
-7.514,-7.908,-13.230,-14.238,-23.768,-24.429,-28.849,-12.252,-0.096,0.935,-0.339,5.402,9.644,-1.495,60.000,237396.000,1.000
-5.160,-22.698,-18.093,-11.317,-21.302,-24.677,-20.824,-13.559,-0.094,0.954,-0.337,5.463,9.644,-1.556,60.000,237397.000,1.000
1.060,-28.309,-15.153,-3.833,-14.409,-19.199,-10.494,-10.122,-0.092,0.960,-0.336,5.096,9.705,-1.709,60.000,237398.000,1.000
1.516,-19.696,-10.428,-4.958,-13.963,-16.755,-12.134,-8.569,-0.093,0.956,-0.334,4.669,9.766,-1.831,60.000,237399.000,1.000
-3.602,-9.641,-10.827,-13.316,-20.382,-20.254,-22.704,-11.829,-0.094,0.950,-0.333,4.395,9.766,-1.862,60.000,237400.000,1.000
-4.932,-11.660,-14.924,-15.181,-23.517,-23.432,-26.594,-15.364,-0.096,0.950,-0.338,4.303,9.735,-1.984,60.000,237401.000,1.000
2.473,-21.753,-15.420,-4.625,-17.181,-20.120,-17.635,-14.076,-0.095,0.954,-0.338,4.150,9.674,-2.045,60.000,237402.000,1.000
11.620,-24.085,-9.555,7.084,-7.957,-13.047,-7.697,-9.750,-0.093,0.954,-0.335,3.876,9.674,-2.167,60.000,237403.000,1.000
12.770,-13.036,-3.002,6.529,-6.126,-10.157,-10.053,-8.480,-0.093,0.956,-0.337,3.510,9.674,-2.258,60.000,237404.000,1.000
6.812,-0.954,-1.837,-3.212,-11.258,-13.438,-20.604,-11.798,-0.094,0.953,-0.336,3.326,9.766,-2.289,60.000,237405.000,1.000
4.190,-0.858,-3.899,-6.447,-12.487,-15.720,-23.026,-14.020,-0.095,0.949,-0.338,3.021,9.552,-2.319,60.000,237406.000,1.000
10.632,-8.353,-1.805,3.754,-3.387,-10.196,-10.994,-9.780,-0.099,0.945,-0.338,3.052,9.583,-2.319,60.000,237407.000,1.000
19.164,-8.051,6.295,15.906,8.827,0.061,2.926,-1.619,-0.102,0.943,-0.342,2.838,9.460,-2.258,60.000,237408.000,1.000
19.324,4.498,13.176,15.365,12.477,5.706,3.935,2.822,-0.104,0.945,-0.340,2.808,9.430,-2.258,60.000,237409.000,1.000
11.001,15.823,11.481,3.750,6.571,3.113,-5.529,0.392,-0.104,0.942,-0.337,2.838,9.216,-2.319,60.000,237410.000,1.000
4.135,12.282,3.284,-3.706,1.421,-1.451,-9.901,-3.863,-0.108,0.941,-0.340,2.747,9.033,-2.228,60.000,237411.000,1.000
5.349,-1.097,-2.292,1.302,4.520,-0.501,-1.951,-3.415,-0.108,0.942,-0.340,2.655,8.850,-2.045,60.000,237412.000,1.000
10.156,-6.196,-0.051,10.123,11.362,5.374,8.134,1.724,-0.110,0.943,-0.339,2.716,8.636,-1.862,60.000,237413.000,1.000
10.624,4.784,5.829,10.546,13.030,9.646,7.999,5.883,-0.111,0.943,-0.338,2.655,8.301,-1.740,60.000,237414.000,1.000
6.863,19.298,8.321,4.004,9.176,9.539,0.843,5.767,-0.110,0.940,-0.337,2.655,8.026,-1.556,60.000,237415.000,1.000
6.452,21.977,7.038,2.978,8.435,9.834,0.961,4.724,-0.113,0.942,-0.337,2.594,7.812,-1.434,60.000,237416.000,1.000
13.163,15.822,8.084,12.871,15.987,15.695,13.349,7.532,-0.114,0.941,-0.335,2.686,7.446,-1.282,60.000,237417.000,1.000
20.526,16.302,14.251,23.408,25.054,24.025,25.375,12.755,-0.116,0.944,-0.335,2.655,7.050,-1.068,60.000,237418.000,1.000
19.313,26.131,19.216,21.543,24.286,25.467,22.431,13.586,-0.117,0.941,-0.336,2.686,6.714,-0.885,60.000,237419.000,1.000
9.626,28.695,15.018,8.494,12.131,15.799,6.990,6.681,-0.116,0.942,-0.335,2.686,6.378,-0.519,60.000,237420.000,1.000
1.090,11.047,2.977,-2.399,-1.029,1.853,-4.904,-3.253,-0.114,0.941,-0.333,2.594,6.042,-0.305,60.000,237421.000,1.000
0.371,-16.319,-7.360,-3.721,-6.262,-6.679,-4.959,-9.475,-0.111,0.943,-0.334,2.716,5.737,-0.275,60.000,237422.000,1.000
3.220,-30.468,-9.846,-2.916,-6.523,-8.522,-2.321,-11.216,-0.108,0.941,-0.334,2.838,5.371,0.061,60.000,237423.000,1.000
1.894,-23.118,-8.044,-9.916,-10.049,-9.956,-8.738,-12.865,-0.107,0.940,-0.333,2.930,5.096,0.244,60.000,237424.000,1.000
-2.956,-8.606,-8.296,-20.761,-16.761,-13.929,-20.481,-16.087,-0.106,0.937,-0.333,2.930,4.883,0.397,60.000,237425.000,1.000
-3.128,-3.752,-10.163,-21.119,-17.573,-15.306,-22.721,-16.550,-0.106,0.938,-0.333,3.082,4.730,0.671,60.000,237426.000,1.000
4.405,-7.624,-8.119,-6.480,-8.197,-9.463,-10.794,-10.624,-0.106,0.942,-0.334,3.174,4.517,0.977,60.000,237427.000,1.000
11.292,-7.025,-1.426,9.153,2.482,-1.339,1.528,-2.380,-0.104,0.943,-0.335,3.357,4.150,1.038,60.000,237428.000,1.000
7.820,2.350,2.800,9.719,2.481,-0.733,-0.687,0.014,-0.104,0.946,-0.335,3.418,4.028,1.282,60.000,237429.000,1.000
-4.222,8.530,-1.787,-2.801,-8.046,-9.791,-13.944,-5.786,-0.101,0.946,-0.336,3.357,3.845,1.556,60.000,237430.000,1.000
-13.114,-0.252,-11.779,-11.250,-16.924,-19.627,-21.043,-12.999,-0.098,0.945,-0.335,3.326,3.723,1.648,60.000,237431.000,1.000
-11.367,-17.443,-17.006,-5.156,-15.188,-20.754,-13.765,-13.542,-0.094,0.946,-0.335,3.418,3.662,1.709,60.000,237432.000,1.000
-4.535,-24.754,-12.837,6.673,-7.668,-14.280,-3.057,-7.531,-0.093,0.950,-0.335,3.418,3.510,1.801,60.000,237433.000,1.000
-3.440,-16.330,-6.107,8.579,-5.575,-9.649,-3.446,-2.620,-0.091,0.950,-0.337,3.571,3.387,1.984,60.000,237434.000,1.000
-10.316,-7.012,-6.566,-1.741,-11.598,-12.340,-13.579,-4.417,-0.089,0.948,-0.335,3.540,3.479,1.953,60.000,237435.000,1.000
-17.206,-12.221,-14.827,-11.983,-17.482,-17.865,-19.305,-10.456,-0.086,0.946,-0.333,3.448,3.540,2.014,60.000,237436.000,1.000
-17.883,-27.145,-22.564,-13.364,-16.532,-19.292,-14.140,-14.810,-0.087,0.948,-0.335,3.387,3.632,2.106,60.000,237437.000,1.000
-16.232,-33.765,-24.008,-12.219,-13.155,-17.210,-8.431,-16.357,-0.088,0.951,-0.335,3.357,3.815,2.167,60.000,237438.000,1.000
-19.424,-25.177,-22.482,-18.620,-15.855,-18.035,-14.372,-19.058,-0.089,0.950,-0.336,3.357,3.815,2.319,60.000,237439.000,1.000
-26.325,-14.164,-23.898,-29.490,-24.010,-23.615,-28.016,-24.606,-0.090,0.951,-0.335,3.326,3.784,2.380,60.000,237440.000,1.000
-28.377,-15.197,-27.624,-31.836,-27.886,-27.710,-33.964,-28.941,-0.086,0.952,-0.338,3.235,3.754,2.441,60.000,237441.000,1.000
-21.603,-24.555,-27.280,-21.124,-21.909,-24.410,-26.261,-27.509,-0.083,0.950,-0.337,3.235,3.937,2.441,60.000,237442.000,1.000
-12.831,-26.291,-20.143,-8.491,-12.675,-16.644,-16.476,-21.721,-0.085,0.952,-0.336,3.113,4.028,2.411,60.000,237443.000,1.000
-11.526,-15.544,-12.394,-7.183,-10.874,-13.156,-18.099,-18.182,-0.087,0.953,-0.336,3.174,4.059,2.441,60.000,237444.000,1.000
-17.911,-5.806,-12.120,-16.276,-17.712,-17.691,-28.592,-21.044,-0.084,0.953,-0.338,3.113,4.150,2.350,60.000,237445.000,1.000
-23.299,-10.513,-19.017,-22.910,-23.918,-24.570,-33.418,-26.914,-0.085,0.951,-0.338,2.960,4.211,2.350,60.000,237446.000,1.000
-22.149,-24.925,-25.041,-19.871,-22.673,-26.495,-26.380,-29.417,-0.084,0.950,-0.342,2.960,4.272,2.441,60.000,237447.000,1.000
-18.980,-32.238,-24.875,-14.572,-18.436,-23.870,-18.005,-27.247,-0.085,0.947,-0.341,2.869,4.272,2.502,60.000,237448.000,1.000
-20.864,-25.533,-21.902,-17.335,-19.637,-23.037,-20.404,-24.771,-0.087,0.947,-0.340,2.808,4.425,2.533,60.000,237449.000,1.000
-26.846,-16.694,-22.418,-25.939,-26.140,-26.545,-30.087,-25.334,-0.086,0.949,-0.338,2.808,4.395,2.563,60.000,237450.000,1.000
-29.500,-20.148,-26.831,-28.807,-29.472,-29.603,-32.968,-27.176,-0.087,0.948,-0.339,2.899,4.425,2.472,60.000,237451.000,1.000
-26.086,-33.368,-29.822,-22.076,-25.317,-27.606,-24.536,-27.186,-0.085,0.948,-0.341,2.869,4.425,2.441,60.000,237452.000,1.000
-23.131,-40.875,-28.516,-15.898,-20.330,-23.605,-16.802,-26.371,-0.083,0.948,-0.340,2.899,4.425,2.289,60.000,237453.000,1.000
-27.671,-35.738,-26.819,-21.046,-23.334,-24.704,-21.992,-28.694,-0.083,0.945,-0.341,2.960,4.486,2.289,60.000,237454.000,1.000
-36.811,-28.223,-29.415,-33.581,-32.641,-31.916,-35.194,-34.537,-0.081,0.946,-0.340,3.021,4.608,2.258,60.000,237455.000,1.000
-40.007,-29.405,-33.736,-38.503,-37.023,-37.436,-40.054,-38.383,-0.080,0.944,-0.342,2.930,4.639,2.136,60.000,237456.000,1.000
-32.245,-33.603,-32.230,-29.022,-29.890,-33.901,-30.358,-35.115,-0.080,0.944,-0.340,3.021,4.639,2.167,60.000,237457.000,1.000
-21.003,-26.095,-22.947,-15.882,-18.152,-23.939,-18.349,-27.027,-0.078,0.946,-0.341,2.960,4.761,2.075,60.000,237458.000,1.000
-17.041,-5.949,-13.623,-13.424,-13.645,-17.271,-18.328,-21.626,-0.079,0.949,-0.340,2.991,4.822,2.045,60.000,237459.000,1.000
-21.296,8.156,-13.060,-21.327,-18.560,-19.065,-27.868,-22.621,-0.078,0.949,-0.343,2.991,4.944,1.923,60.000,237460.000,1.000
-25.658,-1.190,-21.015,-26.727,-24.277,-24.686,-32.151,-26.024,-0.078,0.951,-0.340,2.960,5.066,1.892,60.000,237461.000,1.000
-25.347,-27.891,-29.242,-22.686,-24.127,-27.010,-24.974,-26.248,-0.077,0.952,-0.338,2.869,5.066,1.862,60.000,237462.000,1.000
-25.145,-48.165,-31.819,-17.281,-22.034,-25.811,-17.179,-23.649,-0.076,0.953,-0.339,2.747,5.280,1.709,60.000,237463.000,1.000
-31.623,-48.696,-31.582,-21.560,-25.690,-26.704,-21.051,-23.432,-0.073,0.949,-0.343,2.625,5.280,1.556,60.000,237464.000,1.000
-42.642,-39.903,-34.406,-33.218,-34.246,-31.684,-32.618,-27.629,-0.071,0.948,-0.341,2.533,5.341,1.495,60.000,237465.000,1.000
-48.278,-36.689,-39.162,-38.458,-37.780,-34.758,-36.474,-31.372,-0.070,0.950,-0.343,2.441,5.463,1.465,60.000,237466.000,1.000
-42.697,-36.172,-38.176,-30.287,-30.096,-29.447,-26.642,-29.060,-0.070,0.948,-0.344,2.380,5.737,1.251,60.000,237467.000,1.000
-32.047,-25.460,-28.645,-18.528,-18.009,-18.534,-15.003,-22.303,-0.072,0.947,-0.342,2.197,5.768,1.251,60.000,237468.000,1.000
-27.150,-5.548,-18.322,-16.902,-13.536,-11.862,-15.447,-18.312,-0.074,0.946,-0.343,2.197,5.920,1.129,60.000,237469.000,1.000
-30.204,5.789,-16.372,-24.444,-18.522,-13.886,-25.027,-20.386,-0.071,0.949,-0.344,2.167,6.073,1.099,60.000,237470.000,1.000
-33.284,-3.644,-21.956,-27.260,-22.899,-18.202,-28.220,-23.568,-0.073,0.951,-0.343,2.045,6.165,1.068,60.000,237471.000,1.000
-29.635,-22.535,-25.662,-18.062,-18.740,-16.643,-18.563,-21.442,-0.073,0.949,-0.342,1.953,6.287,0.977,60.000,237472.000,1.000
-22.469,-27.568,-21.544,-6.168,-10.399,-9.952,-7.515,-14.700,-0.074,0.948,-0.344,1.740,6.409,0.946,60.000,237473.000,1.000
-20.148,-13.593,-14.496,-4.504,-7.915,-6.251,-8.557,-10.071,-0.074,0.945,-0.343,1.617,6.531,0.854,60.000,237474.000,1.000
-24.045,-0.896,-13.027,-12.037,-13.151,-9.781,-18.655,-11.320,-0.074,0.943,-0.342,1.526,6.622,0.916,60.000,237475.000,1.000
-26.333,-6.947,-17.127,-15.699,-17.366,-15.086,-22.558,-14.567,-0.076,0.942,-0.345,1.465,6.714,0.946,60.000,237476.000,1.000
-21.526,-23.843,-18.649,-8.586,-13.946,-15.113,-14.125,-14.067,-0.076,0.942,-0.345,1.495,6.958,0.854,60.000,237477.000,1.000
-14.502,-31.392,-13.246,0.708,-7.976,-11.272,-4.841,-10.008,-0.079,0.943,-0.344,1.434,7.111,0.763,60.000,237478.000,1.000
-13.364,-24.134,-6.614,0.153,-8.688,-10.814,-7.592,-7.587,-0.081,0.943,-0.348,1.312,7.111,0.763,60.000,237479.000,1.000
-18.017,-16.572,-6.647,-8.931,-15.987,-16.145,-18.651,-9.343,-0.082,0.942,-0.344,1.373,7.141,0.702,60.000,237480.000,1.000
-20.194,-21.902,-12.443,-13.547,-20.095,-21.099,-22.725,-11.580,-0.083,0.941,-0.343,1.343,7.111,0.519,60.000,237481.000,1.000
-14.630,-33.659,-15.308,-6.988,-14.887,-19.247,-14.069,-9.701,-0.083,0.939,-0.344,1.282,7.080,0.427,60.000,237482.000,1.000
-6.531,-35.313,-10.655,1.792,-6.808,-13.269,-4.816,-5.232,-0.086,0.942,-0.342,1.221,7.019,0.488,60.000,237483.000,1.000
-4.716,-24.095,-4.150,0.799,-6.532,-11.797,-8.427,-4.135,-0.086,0.945,-0.342,1.221,6.836,0.458,60.000,237484.000,1.000
-8.809,-14.235,-2.932,-7.374,-13.763,-16.972,-20.403,-7.788,-0.087,0.945,-0.343,1.190,6.836,0.366,60.000,237485.000,1.000
-9.042,-14.895,-4.801,-8.268,-16.621,-20.379,-23.532,-9.870,-0.087,0.945,-0.342,1.068,6.653,0.305,60.000,237486.000,1.000
-0.342,-16.747,-1.834,3.835,-7.782,-14.160,-11.228,-4.591,-0.087,0.945,-0.340,0.977,6.531,0.275,60.000,237487.000,1.000
9.741,-6.479,7.334,16.837,5.100,-1.950,3.430,5.264,-0.088,0.947,-0.339,0.916,6.348,0.214,60.000,237488.000,1.000
10.978,12.511,14.695,16.847,9.413,5.455,5.330,11.562,-0.087,0.947,-0.345,0.824,6.195,0.183,60.000,237489.000,1.000
4.198,21.554,13.178,6.915,3.865,3.559,-2.950,10.715,-0.087,0.948,-0.339,0.732,6.073,0.183,60.000,237490.000,1.000
0.356,9.735,6.322,2.982,-0.697,-0.909,-5.738,7.601,-0.086,0.948,-0.344,0.610,5.981,0.153,60.000,237491.000,1.000
6.039,-10.541,4.206,12.524,3.708,0.341,3.840,8.752,-0.086,0.949,-0.342,0.519,5.768,0.061,60.000,237492.000,1.000
14.465,-17.185,10.346,24.316,11.675,6.123,14.617,13.628,-0.087,0.950,-0.342,0.397,5.646,0.092,60.000,237493.000,1.000
14.626,-4.576,17.291,23.677,12.649,8.468,13.324,15.804,-0.085,0.953,-0.339,0.336,5.402,0.153,60.000,237494.000,1.000
6.725,11.699,17.271,13.010,6.478,5.075,3.657,12.656,-0.086,0.954,-0.342,0.153,5.249,0.031,60.000,237495.000,1.000
2.125,16.222,12.731,8.598,4.021,3.269,1.510,9.628,-0.083,0.952,-0.341,0.000,5.188,-0.061,60.000,237496.000,1.000
7.218,11.163,11.777,17.371,11.294,9.156,12.443,12.500,-0.082,0.949,-0.340,-0.153,5.035,-0.031,60.000,237497.000,1.000
14.457,8.921,16.197,27.027,20.229,18.098,23.441,19.003,-0.081,0.948,-0.342,-0.183,5.127,-0.031,60.000,237498.000,1.000
13.726,13.657,19.654,23.793,19.932,20.881,21.150,22.067,-0.082,0.949,-0.344,-0.336,5.005,-0.122,60.000,237499.000,1.000
7.162,16.119,17.279,11.758,11.922,16.246,10.599,19.573,-0.082,0.949,-0.341,-0.275,4.913,-0.122,60.000,237500.000,1.000
5.988,7.959,12.473,6.875,7.866,12.282,8.135,16.676,-0.083,0.949,-0.337,-0.458,4.700,-0.153,60.000,237501.000,1.000
14.290,-4.019,12.254,15.173,13.650,15.528,18.797,18.250,-0.085,0.948,-0.338,-0.549,4.669,0.000,60.000,237502.000,1.000
22.990,-5.193,17.715,24.831,21.586,22.351,29.288,22.183,-0.084,0.946,-0.341,-0.580,4.517,0.031,60.000,237503.000,1.000
22.041,7.316,22.205,22.245,21.122,24.059,26.093,22.488,-0.084,0.943,-0.342,-0.671,4.395,0.000,60.000,237504.000,1.000
13.649,20.332,19.959,10.610,13.449,19.000,14.055,17.962,-0.084,0.941,-0.341,-0.671,4.211,0.000,60.000,237505.000,1.000
9.083,21.656,13.988,5.699,10.054,15.091,10.058,14.599,-0.082,0.941,-0.340,-0.519,4.120,0.000,60.000,237506.000,1.000
13.575,15.470,12.166,14.076,16.980,18.998,20.248,17.917,-0.079,0.939,-0.341,-0.427,4.089,0.092,60.000,237507.000,1.000
19.220,14.737,16.216,23.673,26.091,26.498,31.690,25.138,-0.080,0.942,-0.341,-0.366,4.028,0.092,60.000,237508.000,1.000
15.998,21.286,19.165,20.372,25.807,27.793,30.104,28.383,-0.081,0.944,-0.342,-0.336,3.998,0.031,60.000,237509.000,1.000
6.630,23.334,15.758,8.136,17.323,21.161,19.635,25.192,-0.082,0.945,-0.340,-0.275,3.876,0.061,60.000,237510.000,1.000
4.551,14.551,11.294,4.762,13.903,16.062,17.319,22.056,-0.083,0.943,-0.343,-0.305,3.754,0.000,60.000,237511.000,1.000
16.706,6.116,15.708,18.581,23.620,21.171,29.764,26.002,-0.083,0.942,-0.344,-0.214,3.662,0.092,60.000,237512.000,1.000
33.843,13.066,30.037,37.303,38.468,33.019,43.925,35.230,-0.082,0.941,-0.341,-0.183,3.662,0.244,60.000,237513.000,1.000
41.037,32.439,43.120,43.472,44.168,40.041,44.355,41.044,-0.081,0.940,-0.342,-0.153,3.571,0.366,60.000,237514.000,1.000
34.915,43.598,43.790,35.456,37.671,36.855,33.473,38.724,-0.080,0.940,-0.344,-0.092,3.510,0.580,60.000,237515.000,1.000
26.086,33.480,33.871,26.900,29.717,30.249,27.512,33.010,-0.080,0.940,-0.344,0.122,3.357,0.488,60.000,237516.000,1.000
24.589,14.658,25.404,27.268,29.868,29.424,34.061,31.086,-0.079,0.939,-0.342,0.305,3.235,0.549,60.000,237517.000,1.000
28.420,10.751,25.982,30.524,34.751,34.151,42.370,33.203,-0.079,0.939,-0.343,0.275,3.204,0.641,60.000,237518.000,1.000
29.556,26.840,31.299,26.463,34.879,36.635,39.500,33.715,-0.082,0.938,-0.341,0.183,3.174,0.641,60.000,237519.000,1.000
26.482,43.326,32.866,17.313,29.072,33.318,29.052,30.023,-0.084,0.936,-0.341,0.397,2.991,0.488,60.000,237520.000,1.000
25.304,40.959,29.267,15.230,25.725,29.451,26.046,26.322,-0.083,0.936,-0.337,0.610,2.747,0.519,60.000,237521.000,1.000
29.569,24.789,26.624,24.218,30.048,30.835,35.489,27.361,-0.083,0.937,-0.340,0.763,2.686,0.519,60.000,237522.000,1.000
34.099,16.798,28.964,32.881,36.129,35.334,44.887,31.502,-0.084,0.937,-0.338,0.885,2.594,0.427,60.000,237523.000,1.000
31.468,25.521,31.860,29.209,34.617,35.592,41.033,32.722,-0.082,0.939,-0.338,1.007,2.533,0.488,60.000,237524.000,1.000
22.150,33.454,28.271,17.296,25.215,28.881,27.877,28.804,-0.080,0.938,-0.339,1.068,2.411,0.305,60.000,237525.000,1.000
14.468,22.125,18.913,12.422,17.306,21.048,21.133,24.455,-0.080,0.939,-0.339,1.190,2.319,0.305,60.000,237526.000,1.000
13.589,-1.464,11.814,20.285,17.311,18.732,26.851,24.689,-0.082,0.942,-0.341,1.282,2.350,0.336,60.000,237527.000,1.000
15.004,-14.335,11.591,29.158,20.202,20.433,33.557,27.769,-0.080,0.941,-0.339,1.404,2.228,0.397,60.000,237528.000,1.000
12.813,-5.744,14.731,26.440,17.975,19.773,29.117,28.060,-0.080,0.945,-0.339,1.556,2.228,0.427,60.000,237529.000,1.000
9.703,12.687,16.287,16.370,12.474,15.830,18.436,24.558,-0.078,0.947,-0.340,1.617,2.197,0.458,60.000,237530.000,1.000
12.395,22.541,16.478,14.025,12.942,14.637,16.802,22.672,-0.075,0.945,-0.340,1.617,2.075,0.458,60.000,237531.000,1.000
20.355,19.710,18.832,24.044,22.054,19.933,28.269,26.682,-0.077,0.947,-0.340,1.648,2.136,0.427,60.000,237532.000,1.000
25.017,15.881,23.724,33.615,30.738,26.799,39.274,33.311,-0.077,0.947,-0.342,1.678,2.228,0.549,60.000,237533.000,1.000
20.100,18.334,26.013,29.449,28.968,27.081,36.400,35.334,-0.076,0.947,-0.340,1.678,2.167,0.610,60.000,237534.000,1.000
10.175,18.812,21.377,15.970,18.761,19.959,24.318,30.759,-0.074,0.947,-0.342,1.770,2.350,0.519,60.000,237535.000,1.000
6.729,9.597,13.925,10.197,12.480,13.951,19.544,25.562,-0.074,0.948,-0.340,1.892,2.258,0.641,60.000,237536.000,1.000
14.616,0.370,12.760,19.510,17.557,16.702,28.204,26.028,-0.075,0.948,-0.340,1.709,2.441,0.641,60.000,237537.000,1.000
25.589,7.893,20.416,32.042,27.337,25.424,38.068,30.627,-0.073,0.947,-0.339,1.740,2.502,0.671,60.000,237538.000,1.000
28.250,31.647,28.969,32.886,30.295,30.646,35.661,32.288,-0.074,0.946,-0.342,1.740,2.625,0.763,60.000,237539.000,1.000
21.881,50.474,29.651,23.549,25.089,28.352,24.721,28.030,-0.074,0.944,-0.344,1.862,2.563,0.641,60.000,237540.000,1.000
16.358,47.569,23.747,18.367,21.377,24.530,20.779,22.940,-0.075,0.944,-0.343,1.831,2.716,0.671,60.000,237541.000,1.000
