EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
14.424,-11.891,6.669,15.257,11.082,5.819,11.658,3.830,-0.008,0.938,-0.363,0.458,2.960,-0.702,53.333,298635.000,1.000
9.920,-4.757,7.150,9.153,6.983,4.109,3.734,1.148,-0.009,0.939,-0.363,0.427,2.930,-0.702,53.333,298636.000,1.000
-0.143,-1.389,1.277,-3.921,-3.083,-3.147,-9.778,-6.975,-0.008,0.941,-0.363,0.580,2.838,-0.824,53.333,298637.000,1.000
-4.871,-6.969,-5.677,-9.136,-7.564,-7.318,-13.218,-12.697,-0.009,0.940,-0.364,0.519,2.899,-0.793,53.333,298638.000,1.000
0.065,-12.544,-5.948,-1.907,-1.478,-2.421,-3.112,-10.233,-0.009,0.940,-0.364,0.580,2.960,-0.641,53.333,298639.000,1.000
7.447,-7.071,0.869,6.769,7.564,7.385,7.914,-2.986,-0.010,0.942,-0.362,0.610,2.991,-0.671,53.333,298640.000,1.000
8.874,6.721,7.531,5.982,10.116,13.542,8.688,1.420,-0.010,0.940,-0.363,0.671,2.930,-0.702,53.333,298641.000,1.000
5.863,14.816,8.594,-0.367,7.381,14.039,4.153,1.156,-0.009,0.941,-0.359,0.610,2.899,-0.732,53.333,298642.000,1.000
6.433,9.778,6.635,-0.098,8.258,14.684,7.106,1.508,-0.010,0.941,-0.359,0.610,2.930,-0.763,53.333,298643.000,1.000
12.362,-0.073,7.114,8.939,15.452,19.419,18.874,6.129,-0.009,0.940,-0.361,0.610,2.899,-0.885,53.333,298644.000,1.000
15.493,-2.471,9.690,14.803,20.539,23.743,26.267,10.947,-0.011,0.941,-0.362,0.580,2.930,-0.824,53.333,298645.000,1.000
8.657,2.247,8.407,7.647,15.232,20.650,19.375,9.450,-0.009,0.941,-0.363,0.641,2.930,-0.885,53.333,298646.000,1.000
-3.924,2.362,0.410,-6.342,3.182,10.706,5.463,1.901,-0.010,0.942,-0.362,0.671,2.869,-0.793,53.333,298647.000,1.000
-11.334,-8.158,-9.028,-12.605,-4.154,2.153,-0.338,-4.343,-0.010,0.940,-0.364,0.641,2.869,-0.793,53.333,298648.000,1.000
-9.625,-20.382,-12.439,-7.143,-2.106,0.676,5.152,-3.980,-0.013,0.938,-0.362,0.671,2.960,-0.854,53.333,298649.000,1.000
-6.116,-22.028,-9.424,-1.033,1.828,2.550,9.797,-0.193,-0.012,0.941,-0.360,0.641,2.869,-0.824,53.333,298650.000,1.000
-8.771,-14.116,-6.755,-4.582,-1.076,0.380,3.587,0.245,-0.010,0.943,-0.361,0.641,2.930,-0.824,53.333,298651.000,1.000
-15.202,-9.549,-8.994,-12.928,-8.549,-6.323,-7.173,-3.505,-0.012,0.941,-0.364,0.488,3.021,-0.732,53.333,298652.000,1.000
-16.262,-15.441,-12.404,-12.928,-10.568,-10.265,-8.485,-5.257,-0.012,0.943,-0.363,0.549,2.960,-0.732,53.333,298653.000,1.000
-9.330,-23.736,-10.718,-1.996,-3.749,-6.697,1.628,-0.854,-0.012,0.945,-0.362,0.549,2.960,-0.702,53.333,298654.000,1.000
-2.889,-23.129,-4.787,7.210,3.026,-0.776,9.530,5.125,-0.011,0.945,-0.362,0.488,2.991,-0.763,53.333,298655.000,1.000
-5.518,-15.255,-2.195,3.383,0.126,-1.196,4.049,4.877,-0.012,0.944,-0.363,0.580,2.960,-0.702,53.333,298656.000,1.000
-14.066,-12.205,-6.857,-7.980,-9.540,-8.305,-8.171,-1.914,-0.012,0.942,-0.360,0.549,2.899,-0.854,53.333,298657.000,1.000
-17.508,-18.981,-13.099,-11.683,-13.936,-13.172,-11.303,-7.053,-0.012,0.944,-0.363,0.580,2.930,-0.702,53.333,298658.000,1.000
-11.542,-25.670,-12.767,-3.063,-7.716,-9.207,-1.411,-4.321,-0.012,0.942,-0.362,0.610,2.960,-0.671,53.333,298659.000,1.000
-4.046,-20.631,-5.926,6.194,0.951,-0.725,8.683,2.565,-0.013,0.942,-0.363,0.610,2.869,-0.641,53.333,298660.000,1.000
-4.177,-6.714,-0.747,4.289,1.565,2.911,6.991,5.091,-0.011,0.942,-0.362,0.610,2.930,-0.641,53.333,298661.000,1.000
-10.289,1.928,-2.846,-4.969,-5.025,-0.640,-2.011,0.996,-0.010,0.942,-0.361,0.488,2.930,-0.580,53.333,298662.000,1.000
-12.943,-1.594,-8.398,-8.210,-8.833,-4.605,-4.765,-3.579,-0.010,0.943,-0.360,0.519,2.838,-0.610,53.333,298663.000,1.000
-8.124,-7.969,-9.760,-1.265,-4.932,-2.978,2.071,-3.014,-0.009,0.943,-0.361,0.610,2.869,-0.610,53.333,298664.000,1.000
-2.370,-4.771,-5.668,5.457,0.175,1.516,7.387,0.373,-0.010,0.945,-0.359,0.580,2.838,-0.427,53.333,298665.000,1.000
-3.180,6.197,-2.296,2.049,-1.568,2.034,1.995,0.382,-0.008,0.944,-0.361,0.519,2.960,-0.366,53.333,298666.000,1.000
-8.125,11.399,-3.947,-6.480,-7.657,-1.933,-7.447,-3.508,-0.010,0.941,-0.360,0.427,2.899,-0.458,53.333,298667.000,1.000
-8.163,4.199,-6.859,-6.911,-8.116,-3.446,-7.046,-4.954,-0.010,0.943,-0.361,0.427,2.960,-0.458,53.333,298668.000,1.000
-0.834,-6.244,-4.951,3.356,0.140,1.739,4.676,0.078,-0.010,0.942,-0.360,0.427,2.838,-0.366,53.333,298669.000,1.000
5.688,-7.486,1.144,12.073,8.259,8.517,13.974,7.086,-0.010,0.941,-0.359,0.549,2.808,-0.336,53.333,298670.000,1.000
3.698,-0.320,4.643,8.737,7.129,8.928,10.208,8.719,-0.009,0.944,-0.363,0.610,2.808,-0.275,53.333,298671.000,1.000
-3.239,3.019,1.967,-0.963,-0.329,2.879,0.056,4.599,-0.006,0.942,-0.360,0.702,2.747,-0.336,53.333,298672.000,1.000
-4.777,-3.610,-1.971,-2.735,-3.026,-1.498,-1.714,1.891,-0.008,0.943,-0.359,0.671,2.899,-0.244,53.333,298673.000,1.000
2.239,-11.330,-0.251,6.812,3.291,1.341,7.612,5.520,-0.008,0.942,-0.359,0.671,2.869,-0.305,53.333,298674.000,1.000
9.310,-8.429,6.407,15.354,10.301,6.911,15.080,11.243,-0.008,0.943,-0.361,0.671,2.930,-0.244,53.333,298675.000,1.000
7.747,3.328,10.384,11.613,8.692,7.020,10.092,11.331,-0.007,0.941,-0.358,0.671,3.021,-0.244,53.333,298676.000,1.000
0.412,10.759,7.395,0.734,1.064,1.170,-0.800,5.179,-0.008,0.940,-0.363,0.671,2.991,-0.214,53.333,298677.000,1.000
-2.311,6.880,2.218,-2.828,-1.619,-2.653,-2.755,0.289,-0.009,0.939,-0.364,0.702,2.960,-0.336,53.333,298678.000,1.000
3.498,0.183,2.281,5.139,5.073,1.313,7.215,2.420,-0.009,0.940,-0.361,0.641,3.113,-0.366,53.333,298679.000,1.000
10.497,2.754,7.872,13.457,13.268,9.030,16.495,8.321,-0.008,0.941,-0.360,0.763,2.960,-0.366,53.333,298680.000,1.000
10.546,13.284,12.023,11.404,13.708,12.274,14.330,10.554,-0.005,0.939,-0.359,0.732,2.869,-0.427,53.333,298681.000,1.000
5.581,18.413,9.923,3.247,8.020,9.451,6.112,7.417,-0.006,0.940,-0.361,0.793,3.021,-0.458,53.333,298682.000,1.000
3.987,10.708,4.897,1.466,5.535,6.787,4.906,4.387,-0.006,0.941,-0.360,0.793,3.113,-0.488,53.333,298683.000,1.000
7.998,-1.419,3.094,8.570,9.536,8.742,12.440,5.640,-0.008,0.940,-0.358,0.793,3.143,-0.366,53.333,298684.000,1.000
10.142,-5.228,4.726,13.239,12.465,11.491,16.427,7.946,-0.011,0.940,-0.358,1.007,3.174,-0.305,53.333,298685.000,1.000
4.008,-0.252,4.279,6.414,6.991,8.777,8.187,5.656,-0.010,0.941,-0.357,0.946,3.204,-0.397,53.333,298686.000,1.000
-5.658,2.805,-0.691,-5.087,-2.534,1.866,-4.019,-0.331,-0.008,0.943,-0.359,1.007,3.143,-0.519,53.333,298687.000,1.000
-8.269,-1.642,-5.067,-6.979,-4.864,-0.964,-5.193,-2.817,-0.008,0.943,-0.355,1.007,3.052,-0.549,53.333,298688.000,1.000
-1.685,-6.144,-3.054,2.871,2.811,4.347,5.814,1.753,-0.007,0.945,-0.359,1.007,3.143,-0.549,53.333,298689.000,1.000
4.146,-1.752,2.980,10.718,10.144,11.169,13.819,7.480,-0.008,0.944,-0.358,0.977,3.052,-0.488,53.333,298690.000,1.000
-0.030,7.865,4.652,4.969,6.810,10.196,7.180,6.124,-0.009,0.944,-0.359,0.977,3.204,-0.641,53.333,298691.000,1.000
-10.531,10.209,-1.530,-8.281,-3.893,1.632,-6.682,-1.987,-0.009,0.943,-0.359,1.007,3.143,-0.641,53.333,298692.000,1.000
-15.582,1.049,-9.137,-13.296,-9.388,-4.875,-11.164,-7.962,-0.009,0.943,-0.361,1.038,3.265,-0.641,53.333,298693.000,1.000
-10.630,-8.766,-9.655,-5.346,-4.147,-2.507,-2.216,-5.423,-0.007,0.943,-0.361,1.007,3.235,-0.641,53.333,298694.000,1.000
-3.608,-7.046,-3.143,3.824,3.811,4.453,7.325,1.795,-0.007,0.945,-0.361,1.190,3.143,-0.641,53.333,298695.000,1.000
-3.675,3.436,2.186,2.511,4.393,6.913,5.874,5.208,-0.006,0.944,-0.361,1.251,3.296,-0.732,53.333,298696.000,1.000
-9.160,8.347,0.698,-5.396,-1.169,2.940,-1.585,2.729,-0.010,0.944,-0.358,1.190,3.296,-0.671,53.333,298697.000,1.000
-10.955,0.628,-4.003,-6.892,-3.105,-0.689,-1.714,0.372,-0.010,0.944,-0.361,1.251,3.235,-0.702,53.333,298698.000,1.000
-6.071,-10.600,-5.064,1.169,2.346,1.107,7.440,2.839,-0.010,0.944,-0.362,1.160,3.143,-0.641,53.333,298699.000,1.000
-2.122,-12.757,-2.192,7.326,7.267,4.293,13.069,6.508,-0.009,0.943,-0.360,1.099,3.082,-0.641,53.333,298700.000,1.000
-6.256,-6.154,-1.425,1.786,3.447,1.899,5.625,4.797,-0.009,0.939,-0.363,1.221,2.991,-0.671,53.333,298701.000,1.000
-14.016,-1.596,-5.410,-8.952,-5.078,-4.968,-6.826,-1.687,-0.011,0.939,-0.364,1.251,2.960,-0.641,53.333,298702.000,1.000
-14.324,-3.672,-8.504,-10.089,-6.487,-7.382,-8.515,-4.951,-0.011,0.941,-0.361,1.251,3.021,-0.671,53.333,298703.000,1.000
-4.473,-3.958,-4.304,1.241,2.805,-0.515,2.813,-0.277,-0.010,0.942,-0.359,1.190,2.991,-0.610,53.333,298704.000,1.000
5.664,6.291,4.906,11.610,12.758,9.285,12.674,7.084,-0.011,0.943,-0.362,1.251,2.991,-0.610,53.333,298705.000,1.000
6.380,21.903,10.248,9.151,12.692,12.263,9.234,8.640,-0.010,0.943,-0.362,1.251,2.869,-0.671,53.333,298706.000,1.000
0.407,28.399,7.303,-0.930,4.892,7.405,-1.370,3.548,-0.011,0.942,-0.361,1.282,2.838,-0.641,53.333,298707.000,1.000
-1.646,20.210,1.444,-4.147,0.634,2.818,-4.373,-0.893,-0.010,0.941,-0.361,1.251,2.838,-0.641,53.333,298708.000,1.000
3.991,8.127,0.494,3.301,4.566,4.315,2.985,0.587,-0.010,0.943,-0.359,1.251,2.869,-0.763,53.333,298709.000,1.000
9.377,5.395,4.499,9.695,8.789,7.743,7.937,4.251,-0.008,0.943,-0.360,1.312,2.869,-0.610,53.333,298710.000,1.000
6.205,10.863,6.252,4.402,4.405,5.298,0.391,2.944,-0.010,0.943,-0.364,1.312,2.747,-0.580,53.333,298711.000,1.000
-2.264,11.921,1.832,-6.976,-5.454,-2.913,-12.310,-3.414,-0.010,0.941,-0.361,1.190,2.777,-0.610,53.333,298712.000,1.000
-4.981,3.042,-3.259,-9.636,-8.988,-7.952,-14.428,-6.835,-0.010,0.943,-0.362,1.251,2.716,-0.610,53.333,298713.000,1.000
2.281,-5.937,-1.156,0.597,-1.244,-3.482,-2.696,-1.582,-0.009,0.942,-0.362,1.251,2.686,-0.610,53.333,298714.000,1.000
11.245,-3.421,7.449,11.643,9.212,5.741,9.320,7.998,-0.008,0.941,-0.364,1.282,2.686,-0.641,53.333,298715.000,1.000
12.173,7.554,13.732,11.534,11.728,10.096,9.464,13.031,-0.009,0.940,-0.365,1.343,2.716,-0.641,53.333,298716.000,1.000
6.278,12.787,11.916,4.064,7.214,7.364,2.574,11.340,-0.009,0.942,-0.362,1.373,2.655,-0.732,53.333,298717.000,1.000
2.658,5.470,5.969,2.262,5.381,4.291,2.213,9.091,-0.010,0.942,-0.362,1.312,2.655,-0.671,53.333,298718.000,1.000
4.923,-5.077,3.382,9.488,10.256,6.215,10.878,11.352,-0.010,0.941,-0.361,1.343,2.625,-0.763,53.333,298719.000,1.000
6.413,-6.211,4.977,14.608,14.391,9.504,16.397,14.920,-0.009,0.942,-0.359,1.282,2.563,-0.702,53.333,298720.000,1.000
0.358,1.210,4.558,7.793,9.586,7.016,9.181,13.096,-0.007,0.942,-0.362,1.343,2.563,-0.732,53.333,298721.000,1.000
-9.425,4.903,-1.417,-5.046,-0.878,-1.135,-3.730,5.662,-0.008,0.941,-0.359,1.343,2.625,-0.702,53.333,298722.000,1.000
-12.515,-0.969,-7.812,-9.367,-5.644,-6.598,-7.396,0.115,-0.009,0.940,-0.360,1.251,2.594,-0.610,53.333,298723.000,1.000
-5.526,-7.137,-7.139,-1.230,-0.050,-3.372,1.208,2.112,-0.009,0.941,-0.364,1.251,2.625,-0.610,53.333,298724.000,1.000
3.226,-2.187,0.205,7.609,7.767,4.241,9.345,7.999,-0.009,0.941,-0.361,1.251,2.563,-0.732,53.333,298725.000,1.000
4.506,10.801,5.952,5.704,7.760,7.195,5.849,9.660,-0.009,0.943,-0.361,1.312,2.563,-0.793,53.333,298726.000,1.000
-0.154,17.423,4.517,-2.911,1.054,3.340,-4.106,5.167,-0.008,0.942,-0.363,1.221,2.655,-0.793,53.333,298727.000,1.000
-1.475,11.039,-0.008,-4.954,-2.341,-0.405,-6.758,0.903,-0.007,0.945,-0.362,1.190,2.716,-0.824,53.333,298728.000,1.000
4.409,1.726,0.224,3.453,2.374,2.049,1.039,2.575,-0.008,0.942,-0.364,1.129,2.716,-0.854,53.333,298729.000,1.000
10.807,2.803,6.194,11.592,8.465,7.759,7.839,7.618,-0.008,0.940,-0.362,1.038,2.625,-0.854,53.333,298730.000,1.000
10.182,13.419,11.114,9.355,7.603,9.388,4.139,9.261,-0.007,0.938,-0.361,1.190,2.716,-0.793,53.333,298731.000,1.000
4.888,20.712,10.069,1.351,1.854,5.848,-3.948,6.174,-0.010,0.939,-0.362,1.160,2.686,-0.824,53.333,298732.000,1.000
3.768,17.905,6.534,0.203,0.707,3.730,-3.258,4.061,-0.008,0.942,-0.363,1.160,2.686,-0.732,53.333,298733.000,1.000
9.381,13.114,6.857,8.426,7.231,7.487,7.416,7.055,-0.011,0.941,-0.362,1.312,2.594,-0.793,53.333,298734.000,1.000
13.942,16.993,10.827,14.372,12.995,12.415,14.662,11.240,-0.011,0.943,-0.363,1.221,2.625,-0.732,53.333,298735.000,1.000
10.061,27.020,11.871,8.336,9.401,10.793,8.487,9.820,-0.010,0.942,-0.362,1.129,2.655,-0.702,53.333,298736.000,1.000
1.402,30.578,6.614,-3.463,-0.149,2.839,-3.717,2.859,-0.011,0.943,-0.363,1.190,2.716,-0.732,53.333,298737.000,1.000
-1.957,22.383,0.090,-6.905,-4.527,-3.144,-7.040,-2.363,-0.011,0.943,-0.362,1.160,2.777,-0.702,53.333,298738.000,1.000
2.755,12.068,-0.821,0.816,0.110,-1.819,0.697,-1.137,-0.012,0.944,-0.360,1.190,2.625,-0.732,53.333,298739.000,1.000
7.495,11.629,3.548,7.617,5.546,2.429,6.552,2.601,-0.009,0.945,-0.361,1.099,2.533,-0.763,53.333,298740.000,1.000
4.943,19.790,6.606,3.588,3.451,2.238,1.062,2.289,-0.009,0.943,-0.360,1.099,2.594,-0.793,53.333,298741.000,1.000
-1.325,24.244,4.662,-5.273,-2.998,-2.382,-8.436,-1.917,-0.008,0.942,-0.359,1.007,2.533,-0.763,53.333,298742.000,1.000
-2.194,18.521,1.551,-5.719,-3.956,-4.493,-8.248,-3.496,-0.009,0.942,-0.362,1.007,2.533,-0.641,53.333,298743.000,1.000
3.635,10.313,2.454,3.745,2.610,-0.666,2.025,0.903,-0.009,0.939,-0.361,1.068,2.594,-0.671,53.333,298744.000,1.000
6.916,9.861,5.661,9.928,7.045,3.206,7.949,5.979,-0.008,0.940,-0.362,1.160,2.563,-0.763,53.333,298745.000,1.000
0.291,15.195,4.451,2.822,0.899,-0.476,-0.298,4.574,-0.008,0.941,-0.361,1.068,2.594,-0.763,53.333,298746.000,1.000
-10.952,15.147,-3.129,-10.167,-10.864,-10.084,-13.958,-2.271,-0.009,0.941,-0.357,1.129,2.686,-0.763,53.333,298747.000,1.000
-15.204,5.545,-10.607,-13.743,-15.717,-16.111,-17.002,-6.277,-0.009,0.943,-0.361,1.099,2.777,-0.671,53.333,298748.000,1.000
-9.559,-4.089,-10.962,-5.069,-9.784,-13.293,-7.425,-2.808,-0.010,0.941,-0.360,1.160,2.716,-0.610,53.333,298749.000,1.000
-3.127,-2.949,-5.540,2.836,-2.421,-7.100,0.592,3.133,-0.011,0.941,-0.359,1.190,2.747,-0.641,53.333,298750.000,1.000
-4.529,6.189,-2.169,-1.063,-3.311,-6.085,-3.783,3.689,-0.010,0.943,-0.359,1.190,2.777,-0.641,53.333,298751.000,1.000
-10.593,10.409,-4.822,-11.097,-9.676,-10.468,-13.581,-1.452,-0.009,0.941,-0.363,1.160,2.747,-0.641,53.333,298752.000,1.000
-11.224,4.199,-8.533,-13.041,-10.674,-12.205,-14.066,-4.943,-0.011,0.941,-0.361,1.343,2.777,-0.671,53.333,298753.000,1.000
-3.497,-2.979,-6.359,-3.698,-2.634,-6.247,-3.149,-1.875,-0.010,0.940,-0.362,1.312,2.686,-0.580,53.333,298754.000,1.000
4.239,0.121,0.992,4.892,5.779,2.358,5.819,3.636,-0.009,0.943,-0.360,1.343,2.716,-0.641,53.333,298755.000,1.000
3.548,10.483,5.744,1.977,5.188,4.892,2.244,4.027,-0.009,0.944,-0.362,1.251,2.655,-0.763,53.333,298756.000,1.000
-2.985,14.276,3.138,-7.504,-2.139,0.131,-7.669,-1.648,-0.010,0.944,-0.365,1.190,2.625,-0.732,53.333,298757.000,1.000
-5.643,5.522,-2.475,-10.155,-5.872,-4.626,-9.984,-6.675,-0.009,0.941,-0.364,1.282,2.686,-0.885,53.333,298758.000,1.000
-0.962,-5.569,-3.763,-2.860,-2.003,-3.827,-2.493,-6.033,-0.011,0.941,-0.362,1.221,2.716,-0.916,53.333,298759.000,1.000
3.799,-6.265,-0.394,2.886,1.792,-1.047,2.334,-3.280,-0.012,0.940,-0.359,1.190,2.777,-0.885,53.333,298760.000,1.000
1.154,1.718,0.873,-2.919,-2.816,-3.363,-5.018,-5.403,-0.009,0.942,-0.360,1.282,2.808,-0.824,53.333,298761.000,1.000
-5.890,5.092,-4.053,-14.643,-12.816,-10.787,-17.451,-12.845,-0.010,0.943,-0.359,1.221,2.777,-0.824,53.333,298762.000,1.000
-8.120,-2.678,-10.855,-18.721,-17.839,-15.902,-20.836,-18.809,-0.007,0.943,-0.358,1.221,2.808,-0.671,53.333,298763.000,1.000
-3.437,-12.852,-13.010,-12.542,-14.613,-14.270,-13.595,-18.754,-0.007,0.942,-0.362,1.160,2.808,-0.793,53.333,298764.000,1.000
-0.067,-13.788,-10.734,-7.835,-11.379,-10.670,-8.716,-16.395,-0.008,0.943,-0.360,1.160,2.869,-0.824,53.333,298765.000,1.000
-4.924,-6.759,-10.099,-13.774,-15.958,-12.254,-15.255,-17.812,-0.009,0.941,-0.357,1.099,2.899,-0.854,53.333,298766.000,1.000
-13.494,-3.585,-13.899,-23.576,-24.246,-18.228,-25.196,-22.237,-0.009,0.941,-0.361,1.282,2.930,-0.824,53.333,298767.000,1.000
-15.296,-9.563,-17.028,-23.221,-25.124,-20.330,-23.863,-22.383,-0.010,0.941,-0.363,1.282,2.869,-0.793,53.333,298768.000,1.000
-7.587,-15.629,-12.959,-10.417,-15.228,-13.675,-9.741,-14.124,-0.011,0.940,-0.362,1.312,2.930,-0.854,53.333,298769.000,1.000
0.871,-11.360,-3.075,1.796,-3.817,-3.658,3.067,-2.775,-0.010,0.943,-0.361,1.343,2.960,-0.793,53.333,298770.000,1.000
1.020,-0.871,3.993,1.777,-1.123,0.499,3.052,2.730,-0.010,0.946,-0.365,1.282,3.021,-0.732,53.333,298771.000,1.000
-5.074,1.362,2.942,-5.933,-5.499,-2.597,-4.195,0.632,-0.013,0.945,-0.363,1.251,2.960,-0.763,53.333,298772.000,1.000
-7.753,-9.928,-1.640,-7.573,-6.463,-5.147,-4.529,-2.063,-0.012,0.945,-0.363,1.160,3.052,-0.824,53.333,298773.000,1.000
-3.207,-22.532,-1.694,0.782,0.692,-0.864,5.141,0.723,-0.011,0.946,-0.359,1.129,3.052,-0.793,53.333,298774.000,1.000
1.571,-21.867,3.567,8.173,8.696,6.786,13.061,6.305,-0.012,0.946,-0.360,1.038,3.021,-0.824,53.333,298775.000,1.000
-1.106,-9.480,7.131,4.394,8.729,9.805,9.481,7.655,-0.009,0.944,-0.358,0.946,2.869,-0.824,53.333,298776.000,1.000
-8.584,-0.123,4.316,-5.528,2.775,6.781,0.457,3.600,-0.011,0.944,-0.361,0.824,2.991,-0.793,53.333,298777.000,1.000
-11.463,-2.164,-0.805,-8.265,0.525,4.200,-0.831,0.338,-0.010,0.942,-0.361,0.885,2.960,-0.702,53.333,298778.000,1.000
-6.921,-8.321,-1.553,-0.913,5.221,6.354,6.837,2.241,-0.011,0.942,-0.362,0.977,3.021,-0.671,53.333,298779.000,1.000
-2.734,-8.233,1.831,4.952,8.758,8.671,10.451,5.382,-0.010,0.940,-0.362,1.068,2.960,-0.702,53.333,298780.000,1.000
-6.186,-4.240,2.729,-0.367,3.146,4.170,0.907,3.066,-0.010,0.939,-0.363,1.068,3.021,-0.702,53.333,298781.000,1.000
-13.541,-8.114,-2.259,-10.884,-7.805,-6.125,-13.751,-4.530,-0.010,0.941,-0.364,1.099,2.930,-0.671,53.333,298782.000,1.000
-14.598,-23.227,-7.904,-12.768,-12.800,-13.345,-18.411,-9.954,-0.009,0.941,-0.364,1.129,2.991,-0.580,53.333,298783.000,1.000
-6.181,-37.389,-6.788,-3.089,-7.652,-11.649,-10.688,-8.066,-0.009,0.940,-0.361,1.068,2.991,-0.610,53.333,298784.000,1.000
3.691,-37.215,0.833,6.211,-0.452,-5.385,-3.522,-2.752,-0.009,0.939,-0.364,1.068,2.991,-0.610,53.333,298785.000,1.000
6.744,-24.747,7.389,4.754,-0.200,-2.754,-7.043,-1.426,-0.008,0.942,-0.363,1.190,2.960,-0.488,53.333,298786.000,1.000
5.324,-13.982,8.019,-2.173,-4.685,-4.820,-14.826,-4.908,-0.011,0.944,-0.366,1.038,2.960,-0.488,53.333,298787.000,1.000
8.036,-12.485,6.272,-1.546,-4.465,-5.053,-13.506,-6.758,-0.010,0.944,-0.362,1.038,3.021,-0.458,53.333,298788.000,1.000
16.563,-12.967,7.979,8.600,2.925,0.409,-2.128,-2.750,-0.011,0.943,-0.361,0.977,2.960,-0.305,53.333,298789.000,1.000
22.315,-5.724,12.176,15.710,8.547,6.345,5.765,2.774,-0.011,0.944,-0.363,1.007,3.021,-0.397,53.333,298790.000,1.000
17.694,5.804,11.808,9.486,3.730,4.885,0.300,2.493,-0.009,0.944,-0.361,1.038,3.082,-0.244,53.333,298791.000,1.000
6.488,8.370,3.359,-4.158,-8.102,-3.920,-11.291,-3.983,-0.009,0.942,-0.362,0.977,3.021,-0.244,53.333,298792.000,1.000
-0.954,-3.031,-7.860,-11.126,-15.747,-11.911,-14.521,-9.540,-0.010,0.941,-0.361,0.946,3.052,-0.214,53.333,298793.000,1.000
-0.985,-17.149,-13.973,-7.825,-14.619,-13.132,-7.034,-8.922,-0.007,0.940,-0.359,0.977,3.113,-0.214,53.333,298794.000,1.000
-0.330,-20.086,-14.014,-4.916,-11.682,-10.688,-0.931,-5.220,-0.005,0.939,-0.360,1.007,3.143,-0.153,53.333,298795.000,1.000
-5.683,-12.651,-14.078,-11.517,-14.719,-11.295,-5.386,-5.036,-0.006,0.937,-0.361,1.007,3.174,-0.214,53.333,298796.000,1.000
-13.569,-7.728,-17.943,-21.782,-20.817,-15.131,-13.583,-8.988,-0.007,0.938,-0.364,1.038,3.143,-0.183,53.333,298797.000,1.000
-14.524,-11.568,-21.178,-22.416,-19.979,-15.094,-11.918,-10.607,-0.003,0.939,-0.362,1.160,3.296,-0.153,53.333,298798.000,1.000
-6.299,-15.356,-17.369,-11.181,-9.283,-6.927,0.897,-5.469,-0.004,0.938,-0.360,1.099,3.296,-0.275,53.333,298799.000,1.000
2.347,-8.433,-7.690,-0.593,2.211,4.010,11.422,2.211,-0.005,0.940,-0.360,1.160,3.296,-0.305,53.333,298800.000,1.000
3.180,5.939,0.047,-1.079,5.259,9.336,9.673,5.200,-0.006,0.939,-0.362,1.129,3.296,-0.397,53.333,298801.000,1.000
-0.606,14.243,1.528,-6.937,2.597,8.499,2.637,3.165,-0.007,0.938,-0.364,1.160,3.479,-0.244,53.333,298802.000,1.000
0.474,10.434,0.973,-4.847,4.304,8.597,4.056,2.766,-0.008,0.940,-0.362,1.221,3.418,-0.397,53.333,298803.000,1.000
8.237,3.418,4.305,6.932,12.926,13.590,14.665,7.845,-0.006,0.937,-0.363,1.312,3.418,-0.519,53.333,298804.000,1.000
13.593,4.111,10.118,15.421,19.146,18.057,20.469,13.480,-0.006,0.935,-0.366,1.343,3.540,-0.580,53.333,298805.000,1.000
8.627,10.066,11.101,10.340,14.199,14.300,11.662,12.276,-0.005,0.935,-0.363,1.495,3.479,-0.610,53.333,298806.000,1.000
-2.277,9.310,4.374,-1.600,2.245,3.386,-3.549,4.614,-0.006,0.936,-0.362,1.526,3.601,-0.671,53.333,298807.000,1.000
-7.401,-1.767,-3.361,-5.093,-4.177,-5.006,-9.163,-1.067,-0.007,0.938,-0.359,1.709,3.601,-0.763,53.333,298808.000,1.000
-2.220,-11.618,-3.406,3.910,0.200,-4.210,-1.932,1.307,-0.007,0.940,-0.364,1.862,3.632,-0.824,53.333,298809.000,1.000
5.766,-8.119,4.242,13.615,7.409,1.602,5.386,8.024,-0.009,0.943,-0.365,1.862,3.510,-0.916,53.333,298810.000,1.000
7.714,4.868,11.077,12.739,7.474,3.540,1.904,10.797,-0.009,0.944,-0.364,1.801,3.632,-1.038,53.333,298811.000,1.000
4.687,11.822,10.805,5.112,1.244,-0.471,-7.152,7.342,-0.009,0.947,-0.363,1.770,3.632,-1.129,53.333,298812.000,1.000
4.474,5.325,6.319,2.852,-2.362,-4.201,-9.063,3.147,-0.010,0.948,-0.361,1.709,3.601,-1.282,53.333,298813.000,1.000
9.255,-5.118,4.156,8.386,0.010,-2.969,-2.382,2.755,-0.010,0.947,-0.360,1.648,3.540,-1.373,53.333,298814.000,1.000
12.150,-6.453,5.092,11.006,1.443,-0.349,0.994,3.477,-0.010,0.947,-0.360,1.678,3.448,-1.343,53.333,298815.000,1.000
7.472,0.847,3.954,2.699,-4.558,-2.433,-6.693,0.214,-0.011,0.946,-0.364,1.648,3.387,-1.373,53.333,298816.000,1.000
-0.444,4.550,-2.030,-9.569,-13.796,-8.468,-17.175,-6.195,-0.010,0.947,-0.363,1.556,3.357,-1.526,53.333,298817.000,1.000
