EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-4.742,-9.288,-7.490,0.289,8.161,4.258,18.321,8.655,0.008,0.932,-0.393,0.916,2.472,-0.580,53.333,328892.000,1.000
3.455,-0.256,1.575,7.151,13.447,10.514,22.306,13.414,0.006,0.930,-0.395,0.885,2.472,-0.610,53.333,328893.000,1.000
4.971,14.279,7.492,3.812,10.759,11.409,15.048,12.509,0.009,0.929,-0.395,0.824,2.441,-0.610,53.333,328894.000,1.000
3.892,18.570,6.794,-1.652,4.770,7.267,5.950,7.295,0.009,0.931,-0.395,0.916,2.380,-0.549,53.333,328895.000,1.000
7.917,10.488,4.820,1.671,4.332,4.726,6.061,4.652,0.008,0.931,-0.393,0.854,2.441,-0.610,53.333,328896.000,1.000
16.118,3.068,6.885,11.055,8.897,6.011,11.537,6.264,0.007,0.931,-0.397,0.793,2.563,-0.610,53.333,328897.000,1.000
19.665,6.087,10.557,13.453,8.841,5.353,8.582,5.948,0.007,0.930,-0.395,0.885,2.472,-0.458,53.333,328898.000,1.000
14.533,13.144,9.667,4.109,-0.631,-2.342,-6.788,-1.100,0.009,0.930,-0.399,0.946,2.563,-0.488,53.333,328899.000,1.000
7.985,11.505,3.859,-5.874,-11.729,-13.051,-21.907,-10.459,0.011,0.930,-0.397,1.007,2.563,-0.427,53.333,328900.000,1.000
9.135,0.476,-0.252,-4.171,-13.888,-17.909,-23.735,-13.657,0.012,0.929,-0.396,0.946,2.594,-0.366,53.333,328901.000,1.000
16.578,-7.086,2.054,6.039,-7.735,-14.534,-15.944,-9.366,0.010,0.929,-0.396,1.007,2.594,-0.336,53.333,328902.000,1.000
20.168,-2.320,6.918,10.319,-4.033,-9.916,-13.346,-5.196,0.009,0.928,-0.396,1.129,2.655,-0.244,53.333,328903.000,1.000
14.501,7.192,6.695,2.350,-9.141,-11.007,-21.470,-7.617,0.011,0.928,-0.397,1.160,2.747,-0.305,53.333,328904.000,1.000
6.033,7.715,0.137,-7.797,-16.635,-15.577,-29.176,-13.448,0.010,0.927,-0.393,1.099,2.716,-0.244,53.333,328905.000,1.000
4.296,-1.613,-5.757,-7.563,-16.344,-15.601,-24.191,-14.324,0.010,0.925,-0.394,1.221,2.747,-0.214,53.333,328906.000,1.000
9.133,-7.496,-4.990,1.027,-8.372,-8.555,-10.196,-8.139,0.008,0.925,-0.390,1.312,2.808,-0.275,53.333,328907.000,1.000
11.336,-0.918,-0.362,4.500,-2.812,-1.086,-1.980,-1.895,0.010,0.925,-0.393,1.282,2.869,-0.214,53.333,328908.000,1.000
5.837,10.403,0.997,-3.015,-5.451,0.190,-5.243,-1.949,0.009,0.928,-0.392,1.282,2.838,-0.244,53.333,328909.000,1.000
-0.721,12.970,-1.750,-10.991,-9.097,-1.743,-8.678,-4.881,0.010,0.927,-0.394,1.343,2.869,-0.366,53.333,328910.000,1.000
1.100,6.270,-1.552,-6.513,-3.010,1.940,0.431,-1.901,0.010,0.928,-0.394,1.343,2.869,-0.305,53.333,328911.000,1.000
10.054,2.943,6.311,7.773,11.953,13.359,18.123,8.796,0.009,0.925,-0.396,1.404,2.899,-0.244,53.333,328912.000,1.000
15.151,10.491,16.607,16.727,23.618,24.134,28.414,18.952,0.011,0.925,-0.396,1.404,3.021,-0.275,53.333,328913.000,1.000
10.044,20.190,20.109,12.778,24.129,25.918,24.548,20.892,0.012,0.925,-0.397,1.556,3.082,-0.244,53.333,328914.000,1.000
0.956,18.500,15.034,5.193,19.407,20.745,17.381,17.068,0.012,0.925,-0.399,1.617,3.113,-0.305,53.333,328915.000,1.000
-2.465,5.438,8.584,6.124,19.783,17.292,19.589,15.639,0.012,0.926,-0.397,1.617,3.174,-0.336,53.333,328916.000,1.000
-0.279,-5.096,6.973,13.344,25.318,18.762,27.991,18.771,0.012,0.925,-0.396,1.678,3.113,-0.458,53.333,328917.000,1.000
-1.280,-3.629,7.735,13.746,26.213,19.200,28.511,20.009,0.013,0.925,-0.398,1.648,3.265,-0.580,53.333,328918.000,1.000
-9.690,2.801,4.437,2.473,17.342,12.899,16.533,14.037,0.011,0.924,-0.396,1.617,3.296,-0.702,53.333,328919.000,1.000
-18.459,1.004,-3.411,-9.383,6.172,3.206,3.929,4.769,0.013,0.927,-0.397,1.617,3.235,-0.580,53.333,328920.000,1.000
-18.723,-10.037,-9.254,-9.502,2.871,-1.722,2.884,0.333,0.012,0.926,-0.397,1.770,3.296,-0.671,53.333,328921.000,1.000
-12.219,-17.892,-8.481,-1.069,6.514,-0.105,9.148,2.097,0.012,0.925,-0.400,1.709,3.326,-0.641,53.333,328922.000,1.000
-9.382,-14.197,-5.062,1.503,6.388,0.787,7.871,2.787,0.012,0.925,-0.398,1.831,3.235,-0.763,53.333,328923.000,1.000
-15.512,-6.645,-6.549,-8.006,-3.385,-5.723,-6.064,-3.732,0.013,0.925,-0.399,1.892,3.357,-0.854,53.333,328924.000,1.000
-23.472,-8.242,-13.686,-19.148,-15.448,-16.352,-20.693,-13.868,0.013,0.927,-0.396,1.953,3.357,-0.946,53.333,328925.000,1.000
-22.833,-18.571,-18.755,-18.685,-18.485,-21.527,-22.618,-18.528,0.012,0.929,-0.396,1.923,3.326,-0.916,53.333,328926.000,1.000
-13.475,-23.635,-15.573,-8.186,-12.038,-17.697,-14.660,-14.888,0.012,0.930,-0.398,1.953,3.387,-0.946,53.333,328927.000,1.000
-5.484,-15.092,-7.868,-1.570,-6.936,-11.868,-11.629,-9.932,0.013,0.931,-0.396,1.984,3.418,-1.099,53.333,328928.000,1.000
-5.681,-2.385,-4.576,-6.153,-10.792,-12.258,-20.107,-10.975,0.011,0.933,-0.393,2.045,3.418,-1.129,53.333,328929.000,1.000
-9.205,-0.692,-8.309,-13.260,-18.350,-17.747,-29.913,-16.143,0.010,0.934,-0.392,2.045,3.387,-1.251,53.333,328930.000,1.000
-7.338,-10.860,-12.598,-11.126,-19.576,-20.250,-28.691,-17.712,0.007,0.933,-0.394,2.014,3.418,-1.343,53.333,328931.000,1.000
-0.257,-18.569,-11.294,-1.767,-13.851,-16.226,-19.060,-13.262,0.006,0.934,-0.396,1.770,3.265,-1.434,53.333,328932.000,1.000
3.333,-13.638,-6.794,1.945,-10.355,-11.114,-14.373,-8.781,0.005,0.933,-0.396,1.740,3.235,-1.495,53.333,328933.000,1.000
-1.136,-3.270,-6.044,-5.293,-14.573,-11.033,-19.423,-9.723,0.005,0.936,-0.396,1.709,3.113,-1.556,53.333,328934.000,1.000
-7.316,-1.707,-10.578,-13.430,-20.359,-14.034,-23.592,-13.062,0.006,0.937,-0.396,1.617,3.052,-1.587,53.333,328935.000,1.000
-6.742,-10.894,-14.593,-10.975,-18.793,-13.288,-16.154,-11.634,0.006,0.937,-0.395,1.434,3.052,-1.556,53.333,328936.000,1.000
-1.036,-18.624,-13.596,-1.411,-11.397,-7.584,-2.336,-4.778,0.005,0.937,-0.396,1.343,2.899,-1.587,53.333,328937.000,1.000
-0.204,-16.151,-11.212,0.943,-8.874,-4.029,2.685,-0.142,0.006,0.937,-0.394,1.251,2.869,-1.678,53.333,328938.000,1.000
-8.904,-10.348,-14.200,-9.520,-16.462,-8.523,-5.772,-3.532,0.007,0.935,-0.395,1.129,2.869,-1.587,53.333,328939.000,1.000
-19.608,-13.588,-22.568,-21.641,-26.168,-17.157,-15.206,-10.766,0.008,0.937,-0.395,0.885,2.808,-1.617,53.333,328940.000,1.000
-22.210,-25.611,-28.647,-22.120,-26.827,-20.620,-12.414,-12.869,0.008,0.935,-0.392,0.916,2.838,-1.556,53.333,328941.000,1.000
-16.916,-32.670,-26.565,-12.752,-18.305,-15.737,-0.561,-7.526,0.005,0.935,-0.398,0.854,2.808,-1.373,53.333,328942.000,1.000
-13.032,-25.663,-19.474,-6.955,-10.726,-8.753,6.199,-1.420,0.005,0.935,-0.397,0.671,2.808,-1.282,53.333,328943.000,1.000
-15.789,-12.510,-14.936,-10.875,-10.263,-6.345,2.608,-0.713,0.006,0.935,-0.392,0.702,2.686,-1.251,53.333,328944.000,1.000
-19.306,-7.449,-14.687,-15.064,-10.940,-6.673,-0.666,-2.665,0.007,0.932,-0.394,0.671,2.594,-1.099,53.333,328945.000,1.000
-15.203,-11.961,-12.835,-8.058,-3.673,-2.728,7.536,0.141,0.005,0.931,-0.394,0.610,2.655,-1.007,53.333,328946.000,1.000
-5.143,-13.921,-5.204,6.704,9.701,6.464,22.032,8.550,0.006,0.931,-0.392,0.458,2.625,-0.946,53.333,328947.000,1.000
0.179,-5.966,3.310,14.221,17.100,12.646,26.679,14.293,0.007,0.931,-0.393,0.397,2.563,-0.885,53.333,328948.000,1.000
-5.104,3.169,4.316,7.638,11.531,8.492,15.444,10.461,0.004,0.929,-0.392,0.366,2.563,-0.732,53.333,328949.000,1.000
-14.126,0.461,-2.839,-2.608,0.390,-2.388,0.569,0.915,0.001,0.927,-0.392,0.244,2.533,-0.671,53.333,328950.000,1.000
-16.472,-12.969,-9.836,-3.043,-4.252,-9.661,-3.636,-4.576,0.002,0.929,-0.392,0.122,2.350,-0.641,53.333,328951.000,1.000
-11.919,-22.373,-9.984,4.816,-1.142,-9.175,0.794,-2.909,0.002,0.931,-0.392,0.244,2.289,-0.580,53.333,328952.000,1.000
-9.725,-18.340,-6.144,7.591,0.070,-7.034,0.026,-0.645,0.003,0.930,-0.393,0.305,2.380,-0.488,53.333,328953.000,1.000
-15.107,-8.879,-5.897,-0.704,-6.706,-10.126,-11.326,-4.129,0.005,0.928,-0.392,0.092,2.289,-0.488,53.333,328954.000,1.000
-22.049,-8.436,-11.119,-10.398,-15.558,-16.735,-22.837,-10.899,0.008,0.927,-0.390,0.214,2.258,-0.366,53.333,328955.000,1.000
-21.961,-18.462,-15.873,-9.867,-17.281,-19.652,-23.359,-13.716,0.006,0.927,-0.386,0.183,2.197,-0.397,53.333,328956.000,1.000
-15.882,-25.959,-15.087,-1.909,-12.669,-16.910,-17.120,-11.149,0.007,0.926,-0.390,0.092,2.136,-0.397,53.333,328957.000,1.000
-13.152,-21.796,-11.715,0.114,-11.663,-14.928,-18.136,-9.740,0.007,0.925,-0.390,0.183,2.075,-0.366,53.333,328958.000,1.000
-18.088,-13.055,-12.052,-8.638,-19.035,-19.241,-30.191,-14.362,0.009,0.927,-0.393,0.244,2.075,-0.305,53.333,328959.000,1.000
-23.340,-12.492,-16.012,-16.914,-26.680,-25.858,-40.320,-20.388,0.010,0.926,-0.394,0.214,2.106,-0.336,53.333,328960.000,1.000
-19.647,-20.297,-16.542,-12.405,-23.929,-25.887,-35.608,-19.211,0.011,0.926,-0.393,0.183,2.167,-0.305,53.333,328961.000,1.000
-8.631,-23.563,-9.234,1.246,-11.992,-17.383,-20.495,-9.795,0.013,0.927,-0.392,0.244,2.289,-0.366,53.333,328962.000,1.000
-0.985,-14.279,1.046,8.958,-2.704,-8.247,-10.917,-0.446,0.010,0.927,-0.391,0.397,2.380,-0.336,53.333,328963.000,1.000
-2.614,-1.094,5.699,3.986,-3.344,-6.265,-13.470,1.607,0.010,0.926,-0.393,0.427,2.289,-0.275,53.333,328964.000,1.000
-7.661,1.547,2.849,-3.994,-8.087,-9.739,-17.941,-1.180,0.011,0.929,-0.394,0.397,2.411,-0.244,53.333,328965.000,1.000
-7.461,-7.569,-0.987,-2.995,-7.122,-10.901,-12.686,-1.039,0.010,0.929,-0.390,0.458,2.319,-0.183,53.333,328966.000,1.000
-2.680,-15.106,0.017,4.774,-0.424,-6.960,-1.121,4.140,0.010,0.929,-0.392,0.519,2.380,-0.305,53.333,328967.000,1.000
-2.007,-11.522,3.417,6.466,2.584,-3.721,3.230,8.115,0.011,0.930,-0.390,0.549,2.472,-0.336,53.333,328968.000,1.000
-9.334,-3.720,2.658,-2.913,-3.222,-6.956,-4.011,5.360,0.010,0.927,-0.391,0.580,2.441,-0.336,53.333,328969.000,1.000
-17.311,-4.632,-2.991,-12.841,-10.771,-13.624,-11.414,-0.812,0.013,0.929,-0.393,0.580,2.441,-0.580,53.333,328970.000,1.000
-16.657,-14.482,-6.796,-11.361,-9.989,-15.388,-7.187,-2.555,0.012,0.930,-0.394,0.610,2.594,-0.580,53.333,328971.000,1.000
-8.620,-19.863,-3.559,-1.502,-1.456,-9.705,4.615,1.720,0.011,0.929,-0.394,0.671,2.625,-0.519,53.333,328972.000,1.000
-3.518,-12.156,3.075,2.682,4.304,-3.287,9.559,5.020,0.009,0.930,-0.393,0.732,2.808,-0.549,53.333,328973.000,1.000
-7.190,0.160,5.181,-4.874,0.958,-3.116,2.516,1.218,0.008,0.930,-0.393,0.732,2.899,-0.763,53.333,328974.000,1.000
-13.465,2.779,1.124,-14.032,-5.172,-7.054,-5.245,-6.381,0.010,0.930,-0.392,0.793,2.960,-0.793,53.333,328975.000,1.000
-12.669,-4.834,-2.181,-12.182,-3.787,-6.796,-1.266,-9.063,0.011,0.930,-0.393,0.793,2.960,-0.732,53.333,328976.000,1.000
-4.685,-8.821,1.236,-1.327,5.251,0.617,11.125,-4.196,0.010,0.931,-0.394,0.885,2.991,-0.732,53.333,328977.000,1.000
1.163,-0.342,8.066,4.772,11.613,8.415,17.263,1.344,0.010,0.929,-0.392,0.946,2.838,-0.732,53.333,328978.000,1.000
-0.965,11.856,10.102,-0.611,8.465,8.987,10.940,0.487,0.010,0.932,-0.393,0.977,2.991,-0.671,53.333,328979.000,1.000
-5.884,12.857,5.049,-8.594,1.156,3.563,2.001,-5.109,0.010,0.931,-0.391,1.068,2.869,-0.732,53.333,328980.000,1.000
-5.503,1.282,-1.144,-7.998,-1.255,-0.593,1.433,-8.648,0.011,0.933,-0.393,1.007,2.777,-0.885,53.333,328981.000,1.000
-0.728,-9.281,-3.004,-1.447,0.835,-0.876,5.379,-8.523,0.010,0.932,-0.392,1.038,2.869,-0.824,53.333,328982.000,1.000
-0.344,-8.767,-2.913,-1.650,-1.654,-2.692,0.615,-10.630,0.010,0.931,-0.393,1.160,2.991,-0.977,53.333,328983.000,1.000
-8.249,-3.429,-6.876,-12.928,-12.786,-10.773,-16.046,-19.335,0.009,0.930,-0.395,1.160,3.021,-1.007,53.333,328984.000,1.000
-16.677,-5.426,-14.590,-23.575,-24.040,-20.668,-31.351,-29.599,0.007,0.933,-0.392,1.282,2.991,-0.854,53.333,328985.000,1.000
-15.435,-14.343,-18.234,-20.312,-24.143,-22.943,-31.815,-31.887,0.007,0.932,-0.391,1.282,2.899,-0.885,53.333,328986.000,1.000
-5.329,-17.134,-12.583,-5.887,-13.737,-15.293,-21.153,-24.175,0.008,0.932,-0.390,1.373,2.930,-0.854,53.333,328987.000,1.000
2.618,-6.701,-2.617,4.339,-4.766,-5.953,-15.025,-14.735,0.007,0.932,-0.389,1.343,2.930,-0.854,53.333,328988.000,1.000
1.316,6.987,2.223,2.373,-5.074,-3.337,-20.065,-11.597,0.006,0.933,-0.393,1.373,2.960,-0.916,53.333,328989.000,1.000
-4.170,8.997,-0.518,-3.145,-9.176,-5.928,-25.937,-13.020,0.007,0.929,-0.390,1.373,2.930,-0.946,53.333,328990.000,1.000
-4.856,-1.197,-4.213,-0.361,-7.193,-5.652,-20.698,-11.363,0.009,0.927,-0.393,1.404,2.869,-0.854,53.333,328991.000,1.000
-0.530,-9.251,-2.680,8.907,1.010,0.484,-7.692,-4.318,0.009,0.928,-0.393,1.312,2.869,-0.793,53.333,328992.000,1.000
0.510,-5.276,1.734,12.127,5.896,6.396,-0.791,1.991,0.008,0.929,-0.391,1.526,2.808,-0.763,53.333,328993.000,1.000
-5.978,3.387,2.319,4.442,2.089,5.744,-4.883,2.079,0.007,0.927,-0.390,1.465,2.899,-0.671,53.333,328994.000,1.000
-13.245,3.089,-1.921,-3.576,-3.647,1.024,-8.982,-0.714,0.008,0.927,-0.393,1.526,2.838,-0.763,53.333,328995.000,1.000
-12.510,-7.095,-4.770,-0.161,-1.764,-0.005,-1.817,1.228,0.008,0.925,-0.395,1.648,2.777,-0.641,53.333,328996.000,1.000
-5.326,-14.299,-1.771,11.192,6.524,4.676,11.925,8.939,0.009,0.923,-0.392,1.648,2.869,-0.671,53.333,328997.000,1.000
-1.650,-9.723,3.285,16.285,10.743,8.584,17.722,15.195,0.008,0.923,-0.396,1.831,2.869,-0.641,53.333,328998.000,1.000
-6.384,-0.800,3.327,9.438,5.547,5.844,11.138,14.273,0.010,0.920,-0.394,1.953,2.838,-0.641,53.333,328999.000,1.000
-13.078,-0.967,-2.428,0.828,-2.035,-0.641,3.823,9.557,0.010,0.921,-0.395,1.984,2.838,-0.427,53.333,329000.000,1.000
-13.033,-11.015,-7.287,2.196,-2.315,-3.150,7.427,8.738,0.010,0.921,-0.394,2.045,2.899,-0.427,53.333,329001.000,1.000
-7.165,-17.971,-6.085,10.648,3.604,0.086,17.438,13.076,0.009,0.924,-0.393,2.136,2.869,-0.610,53.333,329002.000,1.000
-4.306,-13.011,-1.995,12.921,5.387,2.386,19.433,15.675,0.009,0.925,-0.394,2.289,2.838,-0.580,53.333,329003.000,1.000
-8.497,-3.496,-1.740,4.165,-1.941,-1.918,9.316,11.261,0.007,0.925,-0.393,2.380,2.808,-0.641,53.333,329004.000,1.000
-13.368,-2.858,-6.293,-5.239,-10.938,-9.464,-0.809,3.582,0.005,0.925,-0.397,2.350,2.777,-0.610,53.333,329005.000,1.000
-11.317,-12.323,-9.847,-4.226,-11.990,-12.425,0.699,0.188,0.006,0.926,-0.399,2.411,2.716,-0.763,53.333,329006.000,1.000
-4.597,-19.488,-8.223,3.295,-6.604,-9.311,8.884,1.911,0.007,0.927,-0.397,2.502,2.655,-0.854,53.333,329007.000,1.000
-2.834,-15.721,-5.066,3.435,-5.459,-7.192,8.803,1.540,0.008,0.928,-0.394,2.441,2.625,-1.038,53.333,329008.000,1.000
-9.788,-7.872,-6.725,-8.314,-13.444,-11.785,-3.735,-5.991,0.010,0.930,-0.396,2.380,2.594,-0.977,53.333,329009.000,1.000
-17.311,-7.874,-12.598,-19.795,-22.060,-18.741,-15.598,-15.629,0.008,0.930,-0.397,2.319,2.594,-0.885,53.333,329010.000,1.000
-15.694,-15.377,-15.060,-17.880,-20.334,-18.797,-13.589,-18.146,0.010,0.931,-0.397,2.258,2.472,-1.038,53.333,329011.000,1.000
-6.891,-18.062,-9.799,-6.212,-9.803,-10.311,-2.328,-12.488,0.010,0.932,-0.398,2.136,2.533,-1.068,53.333,329012.000,1.000
-2.102,-9.055,-2.140,-0.384,-2.760,-1.798,1.971,-7.416,0.011,0.932,-0.398,2.167,2.563,-1.160,53.333,329013.000,1.000
-6.795,2.891,-0.392,-7.060,-6.022,-0.866,-6.691,-10.033,0.011,0.934,-0.399,2.106,2.777,-1.068,53.333,329014.000,1.000
-13.736,4.730,-5.143,-15.646,-12.377,-4.620,-16.618,-16.800,0.010,0.933,-0.399,2.045,2.777,-1.129,53.333,329015.000,1.000
-13.234,-3.273,-8.778,-13.417,-11.051,-4.314,-15.079,-18.883,0.010,0.932,-0.400,1.892,2.838,-1.038,53.333,329016.000,1.000
-6.291,-7.895,-5.818,-2.987,-2.590,2.358,-5.858,-14.213,0.010,0.932,-0.400,1.892,2.838,-1.038,53.333,329017.000,1.000
-2.878,-1.188,-0.143,1.688,2.133,8.102,-3.602,-9.855,0.009,0.933,-0.396,1.862,2.930,-1.038,53.333,329018.000,1.000
-8.073,8.352,0.519,-5.135,-2.886,6.148,-13.104,-11.761,0.008,0.934,-0.394,1.678,2.960,-0.916,53.333,329019.000,1.000
-15.176,7.295,-4.755,-12.989,-10.366,-0.334,-22.216,-16.189,0.008,0.932,-0.395,1.678,2.991,-0.824,53.333,329020.000,1.000
-15.055,-4.034,-8.729,-9.618,-9.466,-2.283,-18.000,-14.542,0.007,0.932,-0.396,1.617,2.869,-0.793,53.333,329021.000,1.000
-8.768,-11.447,-5.729,2.158,-0.193,3.308,-3.900,-4.960,0.004,0.931,-0.399,1.526,2.808,-0.763,53.333,329022.000,1.000
-5.946,-5.756,0.891,8.438,7.154,9.851,5.505,5.170,0.004,0.930,-0.400,1.465,2.838,-0.854,53.333,329023.000,1.000
-11.177,5.152,3.646,3.495,6.412,10.629,4.590,9.071,0.003,0.932,-0.397,1.465,2.869,-0.946,53.333,329024.000,1.000
-17.474,7.266,1.069,-2.590,3.540,7.767,3.517,8.940,0.004,0.934,-0.399,1.465,2.930,-0.946,53.333,329025.000,1.000
-15.718,-0.575,-0.759,1.757,7.437,8.566,12.747,11.683,0.005,0.933,-0.397,1.282,2.899,-0.793,53.333,329026.000,1.000
-6.916,-5.433,3.036,13.448,16.878,14.824,27.374,18.553,0.003,0.931,-0.399,1.160,2.716,-0.793,53.333,329027.000,1.000
-1.019,1.223,8.876,18.632,21.477,19.696,32.903,22.849,0.003,0.931,-0.401,1.190,2.808,-0.824,53.333,329028.000,1.000
-4.049,10.884,9.004,11.192,15.345,16.408,24.493,18.803,0.006,0.930,-0.398,1.068,2.716,-0.916,53.333,329029.000,1.000
-10.536,9.370,1.969,0.884,5.107,7.408,13.616,9.846,0.005,0.931,-0.398,0.946,2.625,-0.793,53.333,329030.000,1.000
-11.443,-3.450,-5.121,-0.004,1.156,1.309,12.846,4.642,0.004,0.932,-0.398,0.885,2.655,-0.854,53.333,329031.000,1.000
-6.753,-13.235,-6.083,6.603,3.726,1.412,19.127,5.745,0.007,0.932,-0.398,0.824,2.655,-0.732,53.333,329032.000,1.000
-5.205,-10.650,-3.819,7.564,2.980,1.629,18.510,6.447,0.009,0.930,-0.399,0.793,2.655,-0.702,53.333,329033.000,1.000
-11.467,-3.596,-5.674,-2.710,-6.698,-4.363,6.054,0.442,0.008,0.929,-0.395,0.824,2.686,-0.549,53.333,329034.000,1.000
-18.799,-5.410,-12.561,-13.824,-18.059,-13.564,-6.681,-9.042,0.010,0.930,-0.394,0.763,2.716,-0.549,53.333,329035.000,1.000
-17.873,-15.881,-17.307,-13.369,-20.439,-17.379,-7.296,-13.558,0.007,0.929,-0.396,0.641,2.777,-0.519,53.333,329036.000,1.000
-9.564,-21.409,-14.516,-3.977,-14.294,-13.477,0.351,-11.160,0.007,0.930,-0.398,0.763,2.655,-0.458,53.333,329037.000,1.000
-3.629,-13.811,-8.001,0.455,-10.439,-9.038,1.623,-8.925,0.009,0.929,-0.396,0.763,2.716,-0.519,53.333,329038.000,1.000
-5.353,-2.006,-5.773,-6.156,-15.336,-11.112,-8.668,-13.104,0.008,0.930,-0.395,0.732,2.686,-0.397,53.333,329039.000,1.000
-8.979,-0.566,-9.746,-14.387,-22.963,-17.525,-19.548,-20.884,0.009,0.928,-0.399,0.671,2.655,-0.275,53.333,329040.000,1.000
-6.422,-10.232,-13.748,-13.064,-23.760,-20.236,-19.332,-24.630,0.009,0.928,-0.396,0.610,2.655,-0.336,53.333,329041.000,1.000
1.457,-16.594,-11.860,-4.674,-17.490,-15.857,-11.231,-22.062,0.009,0.927,-0.396,0.580,2.625,-0.366,53.333,329042.000,1.000
6.407,-9.059,-5.799,-1.240,-12.510,-9.127,-7.813,-18.496,0.009,0.925,-0.396,0.580,2.716,-0.275,53.333,329043.000,1.000
4.345,5.235,-1.972,-7.094,-13.438,-5.547,-12.922,-18.895,0.009,0.924,-0.396,0.549,2.747,-0.305,53.333,329044.000,1.000
0.770,11.301,-2.651,-12.676,-14.736,-3.859,-16.441,-20.995,0.008,0.926,-0.393,0.519,2.838,-0.366,53.333,329045.000,1.000
2.684,6.290,-3.412,-7.932,-9.001,1.335,-8.989,-18.873,0.007,0.927,-0.395,0.488,2.686,-0.458,53.333,329046.000,1.000
8.213,2.031,-0.358,3.042,1.483,10.489,3.763,-12.101,0.006,0.926,-0.396,0.488,2.655,-0.519,53.333,329047.000,1.000
8.692,7.300,3.430,6.761,6.510,16.766,7.519,-7.396,0.007,0.927,-0.392,0.519,2.808,-0.580,53.333,329048.000,1.000
0.928,15.294,2.023,-1.312,1.513,14.680,-1.422,-9.696,0.007,0.928,-0.393,0.549,2.686,-0.610,53.333,329049.000,1.000
-7.246,13.907,-4.151,-9.937,-5.485,8.194,-10.378,-14.744,0.009,0.925,-0.393,0.580,2.838,-0.671,53.333,329050.000,1.000
-6.439,4.008,-7.348,-6.589,-3.632,6.597,-6.448,-13.819,0.010,0.926,-0.397,0.610,2.808,-0.641,53.333,329051.000,1.000
1.748,-0.859,-2.402,5.737,6.530,12.575,6.485,-5.154,0.011,0.928,-0.395,0.580,2.899,-0.610,53.333,329052.000,1.000
6.053,6.308,5.569,12.149,13.393,18.247,12.781,3.183,0.009,0.927,-0.395,0.580,2.899,-0.610,53.333,329053.000,1.000
-0.083,15.202,7.118,5.596,9.482,15.331,5.837,3.577,0.008,0.929,-0.395,0.458,2.747,-0.702,53.333,329054.000,1.000
-10.084,11.714,0.698,-3.914,1.235,6.111,-3.390,-1.221,0.005,0.931,-0.396,0.488,2.808,-0.763,53.333,329055.000,1.000
-13.017,-2.501,-5.286,-3.100,0.135,0.396,-1.605,-2.004,0.006,0.930,-0.396,0.488,2.838,-0.763,53.333,329056.000,1.000
-7.504,-11.256,-3.315,6.907,7.546,2.868,9.084,4.653,0.006,0.930,-0.397,0.488,2.899,-0.671,53.333,329057.000,1.000
-2.392,-4.895,3.808,12.790,13.621,7.713,14.859,12.189,0.008,0.932,-0.398,0.519,2.960,-0.702,53.333,329058.000,1.000
-4.147,7.001,7.095,7.412,11.023,7.129,9.427,13.004,0.009,0.933,-0.397,0.397,2.960,-0.671,53.333,329059.000,1.000
-8.460,8.501,3.244,-1.037,4.397,1.716,2.081,8.164,0.009,0.933,-0.395,0.366,2.930,-0.824,53.333,329060.000,1.000
-7.336,-1.769,-1.828,-1.357,2.877,-1.374,3.766,4.825,0.010,0.929,-0.395,0.305,2.899,-0.824,53.333,329061.000,1.000
-1.137,-9.805,-1.984,4.560,6.666,0.704,11.064,5.609,0.008,0.932,-0.397,0.397,2.930,-0.732,53.333,329062.000,1.000
2.063,-5.627,0.971,4.919,7.095,2.532,11.091,5.494,0.008,0.931,-0.396,0.275,2.899,-0.732,53.333,329063.000,1.000
-1.113,4.014,1.273,-3.986,0.088,-1.060,0.585,0.478,0.006,0.929,-0.397,0.214,2.960,-0.824,53.333,329064.000,1.000
-3.502,6.113,-1.378,-11.073,-6.701,-6.794,-8.261,-5.157,0.007,0.929,-0.397,0.275,2.930,-0.824,53.333,329065.000,1.000
2.833,-0.366,-1.031,-5.355,-3.972,-7.244,-4.194,-4.062,0.007,0.932,-0.394,0.275,2.930,-0.641,53.333,329066.000,1.000
14.817,-3.666,5.559,8.149,5.783,-1.627,7.107,3.573,0.007,0.929,-0.393,0.275,2.991,-0.671,53.333,329067.000,1.000
21.276,3.386,13.005,13.960,10.505,2.230,9.939,9.070,0.004,0.929,-0.395,0.214,3.021,-0.641,53.333,329068.000,1.000
17.003,12.388,13.215,6.056,3.965,-2.028,-0.661,5.901,0.006,0.928,-0.396,0.305,2.960,-0.641,53.333,329069.000,1.000
9.217,10.659,5.782,-4.612,-6.194,-10.486,-12.315,-2.016,0.005,0.928,-0.394,0.244,2.960,-0.610,53.333,329070.000,1.000
7.758,-0.687,-1.254,-5.118,-8.662,-13.590,-11.859,-5.567,0.007,0.929,-0.392,0.244,2.930,-0.610,53.333,329071.000,1.000
12.238,-7.391,-1.699,2.327,-3.203,-8.370,-2.628,-2.303,0.007,0.929,-0.391,0.397,2.869,-0.549,53.333,329072.000,1.000
13.470,-1.005,1.269,4.390,0.057,-1.777,1.061,1.125,0.008,0.928,-0.393,0.397,2.899,-0.549,53.333,329073.000,1.000
