EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-10.456,-37.363,-24.952,-13.918,-26.814,-29.653,-23.042,-20.044,-0.008,0.938,-0.375,1.129,3.265,-1.160,60.000,274392.000,1.000
-7.346,-25.894,-17.395,-12.911,-24.187,-26.212,-23.953,-17.604,-0.009,0.937,-0.377,1.251,3.204,-1.068,60.000,274393.000,1.000
-9.962,-11.952,-13.735,-19.571,-26.615,-26.456,-31.320,-18.857,-0.010,0.935,-0.380,1.221,3.021,-1.007,60.000,274394.000,1.000
-10.320,-9.776,-13.629,-20.921,-25.371,-25.663,-31.213,-19.106,-0.008,0.933,-0.379,1.282,2.991,-1.038,60.000,274395.000,1.000
-3.316,-16.112,-10.764,-10.158,-14.862,-18.278,-17.762,-13.131,-0.010,0.932,-0.379,1.343,3.021,-1.068,60.000,274396.000,1.000
5.400,-15.783,-2.615,3.076,-1.673,-6.867,-2.436,-3.398,-0.008,0.935,-0.380,1.434,3.021,-0.946,60.000,274397.000,1.000
6.827,-3.596,5.289,5.374,3.376,0.179,0.728,2.449,-0.010,0.935,-0.379,1.404,2.869,-0.885,60.000,274398.000,1.000
1.011,7.881,6.567,-2.298,-0.563,-0.680,-6.296,1.471,-0.012,0.934,-0.375,1.434,2.960,-0.702,60.000,274399.000,1.000
-2.720,5.607,2.784,-5.959,-3.337,-3.536,-8.536,-0.796,-0.011,0.935,-0.376,1.556,2.991,-0.610,60.000,274400.000,1.000
1.670,-5.598,1.497,2.197,2.457,-1.004,1.385,2.008,-0.010,0.935,-0.378,1.709,2.869,-0.519,60.000,274401.000,1.000
8.646,-9.282,6.035,13.081,11.638,5.981,13.303,8.389,-0.010,0.934,-0.379,1.740,2.716,-0.458,60.000,274402.000,1.000
8.664,0.298,11.129,13.310,14.008,9.927,13.861,11.266,-0.009,0.932,-0.376,1.740,2.686,-0.275,60.000,274403.000,1.000
1.322,10.560,10.454,3.798,8.758,7.522,5.245,8.057,-0.005,0.931,-0.377,1.770,2.686,-0.183,60.000,274404.000,1.000
-4.066,8.172,5.574,-1.373,5.735,4.416,2.346,4.580,-0.006,0.933,-0.376,1.831,2.808,-0.153,60.000,274405.000,1.000
-1.388,-2.571,3.792,5.653,11.715,7.336,12.162,7.190,-0.006,0.932,-0.379,1.984,2.838,-0.214,60.000,274406.000,1.000
3.641,-6.034,7.739,15.509,20.584,14.360,23.809,13.842,-0.009,0.931,-0.379,1.984,2.716,-0.244,60.000,274407.000,1.000
1.194,2.673,11.285,14.308,21.163,16.981,23.085,16.526,-0.011,0.933,-0.379,2.045,2.716,-0.275,60.000,274408.000,1.000
-9.027,10.664,7.757,2.707,12.232,11.470,11.740,11.984,-0.010,0.933,-0.377,2.075,2.625,-0.244,60.000,274409.000,1.000
-17.072,5.093,-0.801,-5.019,4.151,3.958,4.900,5.978,-0.010,0.934,-0.378,2.197,2.533,-0.305,60.000,274410.000,1.000
-16.049,-8.892,-6.183,-0.653,4.765,2.148,10.178,5.198,-0.009,0.934,-0.379,2.228,2.502,-0.336,60.000,274411.000,1.000
-11.052,-14.863,-4.862,6.829,9.033,5.085,17.354,8.123,-0.006,0.936,-0.380,2.197,2.502,-0.458,60.000,274412.000,1.000
-11.501,-7.297,-2.247,4.058,6.622,5.059,12.906,7.481,-0.006,0.935,-0.380,2.106,2.472,-0.427,60.000,274413.000,1.000
-17.824,1.252,-4.746,-7.924,-3.286,-1.230,-0.889,0.686,-0.003,0.935,-0.381,2.045,2.502,-0.702,60.000,274414.000,1.000
-21.125,-2.396,-10.871,-15.059,-10.721,-7.975,-8.960,-6.449,-0.003,0.936,-0.383,2.075,2.441,-0.732,60.000,274415.000,1.000
-16.051,-14.022,-13.557,-9.866,-8.824,-8.432,-4.366,-7.774,-0.003,0.936,-0.383,2.045,2.411,-0.641,60.000,274416.000,1.000
-8.608,-17.976,-10.133,-1.817,-3.321,-4.328,2.141,-5.202,-0.002,0.936,-0.382,1.984,2.441,-0.763,60.000,274417.000,1.000
-8.041,-8.890,-6.124,-4.161,-4.506,-3.505,-2.881,-5.879,-0.001,0.938,-0.383,1.953,2.502,-0.793,60.000,274418.000,1.000
-14.134,0.754,-7.707,-15.518,-12.937,-9.106,-16.848,-12.140,-0.001,0.939,-0.383,1.923,2.625,-0.854,60.000,274419.000,1.000
-17.403,-2.161,-13.072,-21.579,-18.477,-15.031,-24.363,-17.957,-0.001,0.939,-0.384,1.801,2.594,-0.793,60.000,274420.000,1.000
-11.968,-13.072,-14.636,-14.543,-13.973,-13.911,-17.874,-16.819,-0.002,0.939,-0.383,1.709,2.686,-0.824,60.000,274421.000,1.000
-3.604,-15.900,-9.325,-3.727,-4.926,-6.881,-7.544,-10.471,0.000,0.939,-0.384,1.617,2.808,-0.763,60.000,274422.000,1.000
-1.953,-5.375,-2.894,-2.808,-1.911,-1.888,-6.941,-6.571,-0.001,0.939,-0.385,1.648,2.869,-0.824,60.000,274423.000,1.000
-7.410,5.505,-2.166,-11.150,-6.128,-2.834,-14.321,-8.336,-0.003,0.939,-0.384,1.495,2.930,-0.854,60.000,274424.000,1.000
-10.600,3.357,-5.737,-14.788,-7.890,-4.424,-15.252,-10.280,-0.006,0.939,-0.385,1.404,3.082,-0.793,60.000,274425.000,1.000
-5.282,-7.132,-6.032,-5.777,-0.241,0.098,-2.985,-5.975,-0.007,0.938,-0.387,1.312,3.265,-0.793,60.000,274426.000,1.000
3.077,-9.720,0.084,6.742,11.036,9.050,11.623,2.870,-0.007,0.937,-0.385,1.312,3.174,-0.793,60.000,274427.000,1.000
5.055,1.081,6.980,9.172,15.077,14.241,14.645,8.659,-0.007,0.937,-0.385,1.068,3.204,-0.763,60.000,274428.000,1.000
0.419,12.604,8.085,2.120,10.678,12.079,7.945,8.242,-0.007,0.938,-0.386,1.038,3.113,-0.793,60.000,274429.000,1.000
-1.754,11.439,4.796,-0.884,7.599,8.326,6.134,6.881,-0.008,0.938,-0.383,1.068,3.204,-0.763,60.000,274430.000,1.000
3.972,1.652,4.247,7.394,12.792,10.047,15.987,10.556,-0.009,0.937,-0.382,1.007,3.082,-0.732,60.000,274431.000,1.000
11.285,-1.370,8.968,17.322,20.511,15.715,26.675,17.173,-0.008,0.938,-0.383,0.824,3.174,-0.793,60.000,274432.000,1.000
10.191,7.138,12.806,15.193,19.973,17.064,24.281,18.862,-0.008,0.938,-0.386,0.854,3.143,-0.732,60.000,274433.000,1.000
0.551,14.354,9.116,2.055,10.211,10.390,10.904,12.575,-0.009,0.937,-0.383,0.824,3.052,-0.641,60.000,274434.000,1.000
-7.504,7.636,0.007,-7.426,1.605,1.797,1.994,4.397,-0.010,0.937,-0.383,0.671,2.991,-0.671,60.000,274435.000,1.000
-6.890,-7.525,-6.123,-4.615,1.939,-0.853,5.525,1.526,-0.009,0.938,-0.384,0.671,3.052,-0.671,60.000,274436.000,1.000
-2.343,-14.221,-5.335,2.041,6.325,1.938,11.797,3.046,-0.006,0.938,-0.383,0.671,3.113,-0.641,60.000,274437.000,1.000
-2.971,-6.614,-2.685,-0.489,4.670,2.780,7.676,2.002,-0.006,0.938,-0.386,0.549,3.113,-0.580,60.000,274438.000,1.000
-9.266,2.572,-4.671,-11.330,-3.961,-1.963,-4.792,-4.401,-0.005,0.936,-0.385,0.519,3.052,-0.549,60.000,274439.000,1.000
-12.482,-0.154,-10.056,-16.786,-9.974,-7.180,-11.225,-10.674,-0.007,0.935,-0.385,0.519,3.052,-0.580,60.000,274440.000,1.000
-7.090,-10.560,-11.729,-9.486,-6.750,-6.500,-5.162,-10.724,-0.007,0.934,-0.384,0.488,3.082,-0.458,60.000,274441.000,1.000
1.049,-13.067,-7.009,0.910,-0.273,-1.779,2.410,-6.630,-0.009,0.935,-0.383,0.549,2.991,-0.488,60.000,274442.000,1.000
2.372,-2.923,-1.887,0.518,-1.294,-1.125,-2.264,-6.155,-0.007,0.935,-0.382,0.488,3.052,-0.519,60.000,274443.000,1.000
-3.223,6.891,-2.986,-9.851,-10.569,-7.846,-16.803,-12.164,-0.006,0.933,-0.381,0.458,2.960,-0.458,60.000,274444.000,1.000
-6.050,3.653,-8.328,-15.806,-17.560,-15.568,-25.623,-18.556,-0.007,0.931,-0.384,0.427,2.869,-0.458,60.000,274445.000,1.000
0.097,-7.261,-9.872,-9.078,-14.583,-16.461,-20.851,-18.403,-0.008,0.934,-0.383,0.580,2.899,-0.336,60.000,274446.000,1.000
9.442,-9.355,-4.273,1.518,-6.807,-11.243,-12.358,-12.999,-0.008,0.934,-0.383,0.580,2.899,-0.305,60.000,274447.000,1.000
12.191,2.663,2.896,2.858,-4.475,-7.335,-13.236,-9.445,-0.008,0.932,-0.378,0.610,2.869,-0.427,60.000,274448.000,1.000
7.596,15.504,4.719,-4.263,-8.641,-8.289,-21.376,-10.623,-0.007,0.930,-0.379,0.671,2.777,-0.458,60.000,274449.000,1.000
4.129,15.004,1.802,-6.755,-10.213,-9.246,-22.711,-11.491,-0.006,0.932,-0.378,0.580,2.777,-0.549,60.000,274450.000,1.000
6.987,4.868,0.598,1.831,-3.285,-4.376,-11.359,-6.650,-0.005,0.932,-0.380,0.671,2.686,-0.488,60.000,274451.000,1.000
10.344,0.732,3.668,11.376,5.817,4.127,1.345,1.326,-0.007,0.933,-0.382,0.671,2.655,-0.549,60.000,274452.000,1.000
5.309,8.114,5.696,8.432,6.641,8.309,1.816,4.653,-0.009,0.934,-0.380,0.793,2.563,-0.702,60.000,274453.000,1.000
-7.058,15.155,1.253,-5.057,-0.813,5.376,-6.955,0.943,-0.006,0.933,-0.380,0.732,2.594,-0.671,60.000,274454.000,1.000
-15.811,10.024,-6.504,-13.387,-5.212,2.140,-8.803,-2.910,-0.007,0.931,-0.379,0.702,2.655,-0.671,60.000,274455.000,1.000
-13.721,-1.673,-8.838,-7.373,1.490,6.330,4.131,0.675,-0.007,0.931,-0.379,0.763,2.594,-0.641,60.000,274456.000,1.000
-6.215,-3.998,-2.569,4.124,13.548,16.255,20.930,10.253,-0.005,0.932,-0.380,0.885,2.594,-0.732,60.000,274457.000,1.000
-3.696,7.251,5.651,6.802,19.187,22.818,26.518,17.454,-0.005,0.934,-0.384,0.885,2.563,-0.854,60.000,274458.000,1.000
-7.770,18.190,7.905,0.218,16.041,21.323,21.360,17.926,-0.005,0.935,-0.380,0.916,2.563,-0.854,60.000,274459.000,1.000
-9.815,15.515,5.142,-2.360,13.533,17.340,19.676,16.506,-0.006,0.934,-0.381,0.916,2.502,-0.946,60.000,274460.000,1.000
-3.640,4.544,5.092,6.902,19.128,18.612,28.927,19.727,-0.006,0.935,-0.382,0.916,2.472,-0.946,60.000,274461.000,1.000
5.275,1.519,10.850,18.753,27.419,24.050,38.927,26.062,-0.006,0.936,-0.380,0.946,2.472,-0.854,60.000,274462.000,1.000
7.046,11.015,16.231,19.188,27.397,25.260,35.914,27.772,-0.006,0.935,-0.376,0.824,2.502,-0.946,60.000,274463.000,1.000
1.052,19.685,14.334,8.714,17.812,18.422,22.028,21.812,-0.006,0.936,-0.378,0.824,2.502,-1.007,60.000,274464.000,1.000
-3.081,14.859,7.269,1.713,9.198,9.873,12.920,14.408,-0.007,0.937,-0.379,0.824,2.441,-0.946,60.000,274465.000,1.000
1.726,2.549,3.812,6.997,10.011,7.970,16.964,13.098,-0.007,0.940,-0.380,0.763,2.411,-0.916,60.000,274466.000,1.000
10.823,-0.317,7.949,16.193,15.762,12.225,24.466,16.938,-0.007,0.938,-0.381,0.793,2.350,-0.885,60.000,274467.000,1.000
14.244,10.604,13.435,15.391,15.431,14.025,21.117,17.779,-0.008,0.937,-0.380,0.702,2.380,-0.854,60.000,274468.000,1.000
9.912,20.387,11.951,4.024,6.242,7.949,7.175,10.980,-0.009,0.939,-0.379,0.732,2.350,-0.793,60.000,274469.000,1.000
5.686,14.562,3.877,-4.843,-3.253,-1.597,-3.705,1.157,-0.009,0.940,-0.380,0.732,2.350,-0.885,60.000,274470.000,1.000
7.694,-1.616,-2.826,-2.929,-5.618,-7.159,-3.912,-4.622,-0.007,0.935,-0.380,0.671,2.533,-0.854,60.000,274471.000,1.000
11.676,-10.369,-3.473,2.116,-4.655,-8.398,-2.143,-6.267,-0.008,0.935,-0.378,0.641,2.350,-0.854,60.000,274472.000,1.000
9.533,-4.959,-2.098,-1.643,-9.039,-11.425,-10.165,-9.584,-0.008,0.937,-0.377,0.610,2.289,-0.885,60.000,274473.000,1.000
1.662,2.453,-4.443,-12.567,-18.739,-18.714,-24.930,-16.700,-0.010,0.936,-0.379,0.732,2.319,-1.007,60.000,274474.000,1.000
-2.536,-1.166,-8.845,-16.664,-23.726,-24.268,-31.479,-21.909,-0.010,0.937,-0.381,0.610,2.350,-0.854,60.000,274475.000,1.000
2.727,-11.366,-8.248,-6.797,-17.446,-21.426,-23.253,-19.272,-0.009,0.937,-0.381,0.671,2.350,-0.732,60.000,274476.000,1.000
11.278,-12.891,-0.609,6.656,-6.489,-12.578,-11.724,-11.467,-0.008,0.937,-0.381,0.610,2.350,-0.671,60.000,274477.000,1.000
12.903,-1.593,7.243,8.974,-2.506,-6.803,-11.416,-7.036,-0.008,0.937,-0.380,0.519,2.319,-0.580,60.000,274478.000,1.000
6.749,9.003,7.981,0.239,-7.204,-8.370,-20.710,-9.499,-0.007,0.936,-0.380,0.580,2.350,-0.641,60.000,274479.000,1.000
1.879,5.763,3.073,-5.643,-10.874,-11.682,-24.710,-13.179,-0.006,0.937,-0.377,0.610,2.411,-0.488,60.000,274480.000,1.000
4.512,-6.049,0.456,-0.346,-6.175,-9.304,-15.956,-11.243,-0.007,0.937,-0.378,0.488,2.472,-0.458,60.000,274481.000,1.000
9.607,-9.795,3.794,7.814,1.919,-1.984,-4.386,-4.857,-0.007,0.937,-0.381,0.610,2.533,-0.488,60.000,274482.000,1.000
8.444,0.118,8.109,6.336,3.689,3.074,-2.903,-0.937,-0.007,0.934,-0.378,0.641,2.472,-0.366,60.000,274483.000,1.000
1.399,11.123,7.442,-3.200,-1.116,2.854,-8.923,-2.014,-0.005,0.935,-0.382,0.549,2.533,-0.427,60.000,274484.000,1.000
-2.322,9.961,3.362,-6.977,-2.720,2.709,-8.034,-2.767,-0.004,0.935,-0.378,0.610,2.533,-0.427,60.000,274485.000,1.000
2.413,0.621,2.588,1.659,4.787,8.355,5.317,2.063,-0.007,0.936,-0.376,0.732,2.655,-0.458,60.000,274486.000,1.000
9.159,-1.811,7.209,12.395,14.573,17.033,19.086,9.637,-0.006,0.936,-0.376,0.732,2.655,-0.397,60.000,274487.000,1.000
8.207,7.209,11.127,11.492,15.640,20.266,19.173,12.144,-0.006,0.935,-0.377,0.671,2.686,-0.366,60.000,274488.000,1.000
-0.377,14.975,8.041,0.308,7.455,14.940,8.275,7.192,-0.004,0.936,-0.382,0.641,2.655,-0.275,60.000,274489.000,1.000
-6.697,9.317,0.253,-6.562,0.735,7.744,2.317,1.325,-0.005,0.936,-0.381,0.671,2.747,-0.366,60.000,274490.000,1.000
-4.202,-3.922,-4.055,-1.139,3.117,6.596,9.123,1.532,-0.005,0.937,-0.380,0.824,2.808,-0.336,60.000,274491.000,1.000
1.795,-8.233,-1.560,7.256,9.204,10.515,18.367,6.124,-0.004,0.937,-0.379,0.854,2.930,-0.305,60.000,274492.000,1.000
1.715,1.162,1.977,5.052,8.419,11.560,16.316,7.304,-0.004,0.935,-0.380,0.824,2.869,-0.366,60.000,274493.000,1.000
-5.246,10.603,-0.321,-6.866,-0.365,5.882,4.761,1.782,-0.004,0.933,-0.377,0.824,2.991,-0.366,60.000,274494.000,1.000
-10.413,6.440,-7.143,-14.463,-7.442,-1.211,-1.823,-4.982,-0.005,0.933,-0.381,0.885,2.991,-0.397,60.000,274495.000,1.000
-7.866,-6.430,-10.883,-9.843,-5.755,-2.839,3.423,-6.438,-0.003,0.935,-0.379,1.007,2.960,-0.427,60.000,274496.000,1.000
-2.477,-11.341,-7.999,-1.828,-0.491,-0.063,10.269,-3.772,-0.003,0.934,-0.377,0.946,3.052,-0.488,60.000,274497.000,1.000
-2.723,-2.566,-3.560,-3.319,-1.589,-0.167,5.867,-3.806,-0.004,0.934,-0.376,0.977,3.143,-0.519,60.000,274498.000,1.000
-8.359,7.321,-3.800,-13.039,-9.576,-6.108,-6.951,-9.012,-0.006,0.934,-0.379,0.946,3.143,-0.671,60.000,274499.000,1.000
-10.168,5.402,-7.076,-16.909,-14.368,-11.821,-12.961,-13.562,-0.004,0.934,-0.377,1.038,2.991,-0.549,60.000,274500.000,1.000
-2.475,-3.491,-5.994,-7.321,-8.932,-10.199,-5.216,-11.127,-0.005,0.935,-0.377,0.977,2.991,-0.549,60.000,274501.000,1.000
8.645,-3.787,2.009,6.109,0.819,-2.997,5.200,-3.906,-0.004,0.935,-0.376,1.160,3.021,-0.702,60.000,274502.000,1.000
12.917,8.460,10.310,9.161,3.628,1.055,3.860,-0.325,-0.005,0.935,-0.376,1.129,3.174,-0.763,60.000,274503.000,1.000
9.063,19.151,11.357,1.757,-2.262,-2.381,-7.829,-4.259,-0.006,0.934,-0.375,1.129,3.143,-0.702,60.000,274504.000,1.000
5.758,14.992,6.467,-2.702,-7.174,-7.740,-14.972,-10.208,-0.006,0.935,-0.378,1.160,3.143,-0.702,60.000,274505.000,1.000
9.291,1.867,3.850,3.824,-3.390,-7.267,-9.513,-10.785,-0.004,0.937,-0.378,1.221,3.235,-0.824,60.000,274506.000,1.000
15.193,-2.639,7.692,13.186,4.703,-1.225,-0.468,-6.161,-0.005,0.937,-0.378,1.282,3.265,-0.824,60.000,274507.000,1.000
15.253,7.519,13.216,13.045,7.508,3.312,-0.275,-2.775,-0.007,0.937,-0.377,1.221,3.235,-0.916,60.000,274508.000,1.000
9.639,19.339,13.951,4.564,4.018,2.802,-6.879,-3.785,-0.007,0.936,-0.377,1.282,3.174,-0.854,60.000,274509.000,1.000
6.833,18.791,10.636,0.873,2.972,1.924,-6.775,-4.881,-0.007,0.937,-0.377,1.190,3.082,-0.916,60.000,274510.000,1.000
11.418,9.437,9.511,8.424,9.839,6.206,5.311,-1.101,-0.007,0.938,-0.378,1.160,2.991,-0.977,60.000,274511.000,1.000
16.890,6.316,12.724,17.321,18.079,13.230,17.805,5.236,-0.007,0.935,-0.377,1.251,3.021,-0.977,60.000,274512.000,1.000
14.037,14.217,14.725,14.532,17.408,15.169,17.294,7.085,-0.007,0.935,-0.378,1.312,2.960,-0.977,60.000,274513.000,1.000
3.680,20.831,9.971,2.003,7.998,9.506,6.789,2.479,-0.007,0.934,-0.375,1.282,2.930,-1.038,60.000,274514.000,1.000
-3.934,14.195,1.167,-5.535,0.802,2.968,1.839,-2.285,-0.008,0.935,-0.377,1.312,2.930,-0.977,60.000,274515.000,1.000
-2.565,-0.031,-3.710,-0.387,3.153,2.848,9.454,-0.945,-0.007,0.934,-0.375,1.221,2.869,-0.977,60.000,274516.000,1.000
2.029,-5.672,-1.786,7.839,9.193,7.419,18.719,4.206,-0.008,0.935,-0.376,1.343,2.838,-0.885,60.000,274517.000,1.000
0.585,2.219,1.237,5.766,8.371,8.700,16.124,5.540,-0.010,0.933,-0.377,1.373,2.960,-1.038,60.000,274518.000,1.000
-6.439,10.958,-0.691,-5.099,0.283,3.757,4.467,0.717,-0.009,0.934,-0.377,1.373,2.991,-1.068,60.000,274519.000,1.000
-9.518,7.696,-5.697,-10.664,-4.925,-1.323,-1.063,-4.191,-0.009,0.933,-0.380,1.282,2.838,-0.824,60.000,274520.000,1.000
-3.611,-3.204,-6.962,-4.148,-0.972,-0.134,5.910,-3.253,-0.009,0.934,-0.379,1.343,2.747,-0.885,60.000,274521.000,1.000
4.464,-6.515,-2.473,4.284,5.613,4.955,14.046,1.119,-0.010,0.935,-0.380,1.373,2.747,-0.946,60.000,274522.000,1.000
4.827,2.310,1.694,1.257,4.144,5.652,9.737,1.282,-0.010,0.933,-0.379,1.373,2.686,-0.854,60.000,274523.000,1.000
-2.533,10.265,-0.825,-11.620,-5.886,-1.274,-4.363,-5.456,-0.010,0.932,-0.379,1.434,2.563,-0.793,60.000,274524.000,1.000
-7.953,4.610,-8.021,-19.757,-14.077,-9.489,-12.866,-13.096,-0.010,0.932,-0.377,1.526,2.625,-0.793,60.000,274525.000,1.000
-5.142,-9.258,-11.996,-15.140,-13.070,-11.408,-8.476,-14.884,-0.009,0.935,-0.377,1.556,2.625,-0.763,60.000,274526.000,1.000
0.575,-14.894,-9.512,-6.856,-8.241,-8.216,-1.655,-12.259,-0.009,0.937,-0.375,1.465,2.563,-0.793,60.000,274527.000,1.000
0.065,-7.086,-6.134,-8.162,-9.783,-7.764,-5.780,-12.438,-0.009,0.935,-0.377,1.434,2.533,-0.793,60.000,274528.000,1.000
-6.604,1.465,-8.220,-17.974,-18.155,-13.317,-18.323,-18.010,-0.011,0.934,-0.380,1.495,2.502,-0.702,60.000,274529.000,1.000
-10.030,-1.844,-13.878,-22.383,-23.140,-18.807,-24.164,-23.062,-0.010,0.933,-0.377,1.526,2.563,-0.641,60.000,274530.000,1.000
-4.495,-11.900,-15.466,-14.100,-17.916,-17.191,-16.485,-21.285,-0.010,0.935,-0.382,1.617,2.502,-0.549,60.000,274531.000,1.000
3.871,-13.139,-10.201,-2.879,-8.733,-10.331,-6.366,-14.867,-0.008,0.933,-0.379,1.709,2.472,-0.458,60.000,274532.000,1.000
5.215,-1.518,-4.153,-2.323,-6.682,-6.687,-7.710,-11.780,-0.010,0.932,-0.379,1.648,2.441,-0.549,60.000,274533.000,1.000
-0.729,9.431,-3.984,-11.222,-12.757,-9.878,-18.250,-15.048,-0.010,0.935,-0.379,1.678,2.502,-0.641,60.000,274534.000,1.000
-4.622,6.883,-7.992,-15.390,-16.828,-13.983,-22.931,-18.878,-0.008,0.937,-0.377,1.678,2.502,-0.641,60.000,274535.000,1.000
-0.718,-3.862,-8.831,-7.514,-11.871,-12.012,-14.929,-16.927,-0.007,0.934,-0.380,1.617,2.472,-0.610,60.000,274536.000,1.000
5.202,-6.732,-3.917,2.615,-3.603,-5.607,-5.010,-11.058,-0.005,0.935,-0.383,1.678,2.502,-0.671,60.000,274537.000,1.000
3.996,2.975,0.836,1.541,-2.370,-2.652,-6.426,-8.599,-0.006,0.936,-0.380,1.526,2.472,-0.610,60.000,274538.000,1.000
-4.025,12.119,-0.916,-9.357,-8.710,-6.246,-16.409,-12.069,-0.004,0.936,-0.381,1.526,2.472,-0.610,60.000,274539.000,1.000
-9.208,8.030,-7.006,-15.628,-12.450,-10.173,-19.690,-15.438,-0.005,0.937,-0.384,1.587,2.502,-0.610,60.000,274540.000,1.000
-5.612,-3.791,-9.433,-9.420,-6.742,-7.299,-9.371,-12.274,-0.006,0.938,-0.382,1.556,2.563,-0.549,60.000,274541.000,1.000
0.785,-7.265,-5.270,-0.124,2.224,0.451,3.411,-4.765,-0.005,0.938,-0.381,1.556,2.625,-0.671,60.000,274542.000,1.000
0.205,1.986,-0.669,-1.247,3.524,4.493,4.566,-0.968,-0.006,0.939,-0.382,1.587,2.686,-0.641,60.000,274543.000,1.000
-7.625,10.491,-2.434,-11.721,-3.570,1.123,-3.895,-3.984,-0.006,0.938,-0.382,1.465,2.686,-0.671,60.000,274544.000,1.000
-13.292,5.354,-8.837,-17.508,-8.741,-3.751,-7.143,-7.994,-0.007,0.938,-0.382,1.404,2.716,-0.641,60.000,274545.000,1.000
-10.637,-7.955,-12.058,-11.004,-4.798,-2.921,1.693,-6.373,-0.006,0.935,-0.380,1.434,2.716,-0.641,60.000,274546.000,1.000
-4.797,-12.866,-8.677,-1.294,2.754,2.441,12.171,-0.521,-0.007,0.937,-0.378,1.373,2.716,-0.671,60.000,274547.000,1.000
-4.428,-4.077,-3.866,-1.177,3.779,4.976,11.369,2.562,-0.005,0.939,-0.378,1.404,2.716,-0.671,60.000,274548.000,1.000
-9.172,5.718,-3.707,-9.084,-2.169,1.898,2.206,0.381,-0.005,0.938,-0.382,1.404,2.838,-0.641,60.000,274549.000,1.000
-10.108,3.635,-6.653,-11.268,-5.301,-0.974,-0.475,-1.593,-0.007,0.936,-0.380,1.282,2.808,-0.702,60.000,274550.000,1.000
-2.736,-6.006,-6.205,-1.454,0.275,2.246,9.036,1.918,-0.010,0.938,-0.384,1.160,2.747,-0.793,60.000,274551.000,1.000
5.833,-8.464,-0.775,9.604,7.613,8.474,18.536,7.860,-0.008,0.938,-0.382,1.221,2.808,-0.824,60.000,274552.000,1.000
5.950,0.335,3.391,8.362,6.000,9.131,14.064,8.437,-0.008,0.938,-0.380,1.099,2.716,-0.824,60.000,274553.000,1.000
-1.615,7.712,0.423,-3.099,-4.440,1.490,-1.188,1.532,-0.007,0.938,-0.376,1.099,2.777,-0.824,60.000,274554.000,1.000
-6.794,1.537,-7.172,-10.019,-12.847,-7.731,-11.352,-6.530,-0.006,0.936,-0.381,1.190,2.747,-0.885,60.000,274555.000,1.000
-3.755,-12.659,-11.584,-5.019,-12.118,-11.208,-9.300,-9.449,-0.006,0.936,-0.382,1.068,2.747,-0.732,60.000,274556.000,1.000
1.827,-18.404,-9.600,2.466,-7.767,-10.032,-5.348,-8.807,-0.005,0.936,-0.382,1.129,2.686,-0.763,60.000,274557.000,1.000
1.262,-10.212,-6.257,-0.107,-9.479,-11.082,-11.832,-10.931,-0.005,0.934,-0.381,1.190,2.686,-0.763,60.000,274558.000,1.000
-4.926,-0.741,-7.504,-10.730,-17.313,-16.785,-25.266,-17.379,-0.007,0.934,-0.382,1.038,2.747,-0.702,60.000,274559.000,1.000
-7.625,-3.044,-11.763,-15.337,-21.323,-21.176,-30.520,-22.031,-0.007,0.935,-0.381,1.129,2.808,-0.610,60.000,274560.000,1.000
-1.750,-12.528,-12.061,-7.040,-15.177,-17.833,-21.293,-18.993,-0.008,0.933,-0.376,1.251,2.747,-0.671,60.000,274561.000,1.000
6.392,-13.777,-5.982,4.201,-5.145,-9.000,-8.911,-10.775,-0.009,0.934,-0.377,1.190,2.747,-0.641,60.000,274562.000,1.000
7.382,-2.473,0.567,5.004,-1.828,-3.041,-7.125,-5.277,-0.010,0.934,-0.379,1.251,2.777,-0.519,60.000,274563.000,1.000
1.521,8.333,1.302,-3.162,-5.750,-3.347,-13.552,-5.386,-0.011,0.933,-0.378,1.160,2.777,-0.427,60.000,274564.000,1.000
-1.554,6.240,-1.807,-6.106,-6.800,-4.039,-13.425,-5.481,-0.010,0.931,-0.378,1.221,2.777,-0.488,60.000,274565.000,1.000
3.861,-3.304,-1.351,3.297,1.497,1.440,-0.598,0.217,-0.012,0.932,-0.379,1.251,2.625,-0.549,60.000,274566.000,1.000
11.668,-4.489,5.138,14.990,12.634,10.773,13.342,9.036,-0.009,0.935,-0.379,1.404,2.594,-0.519,60.000,274567.000,1.000
12.382,6.934,11.602,15.329,15.705,15.515,14.578,12.979,-0.010,0.933,-0.378,1.465,2.625,-0.610,60.000,274568.000,1.000
6.229,17.554,11.671,5.694,10.129,12.428,5.826,9.409,-0.010,0.933,-0.377,1.526,2.625,-0.549,60.000,274569.000,1.000
2.911,14.644,7.456,0.561,6.340,7.928,2.582,4.717,-0.008,0.934,-0.381,1.465,2.594,-0.488,60.000,274570.000,1.000
8.320,3.690,6.738,7.720,11.502,9.521,11.994,5.906,-0.006,0.931,-0.384,1.526,2.655,-0.336,60.000,274571.000,1.000
16.414,0.827,12.281,17.895,19.851,15.884,23.341,11.592,-0.004,0.933,-0.383,1.587,2.686,-0.336,60.000,274572.000,1.000
17.384,10.489,17.895,17.895,20.835,19.044,23.048,14.583,-0.004,0.933,-0.382,1.648,2.716,-0.305,60.000,274573.000,1.000
